tau,data_size,box_norm,box_std,ch_norm,ch_std,ell_norm,ell_std,ell_0.9_norm,ell_0.9_std,beh_norm,beh_std
0.1,100,-1.1981433781336872,0.0,-1.219187414207494,0.0,-1.2343097519823238,0.0,-1.251779266466197,0.0,0.9581893678799346,0.0
0.5,100,-1.2021078268853127,0.0,-1.2189641623334542,0.0,-1.2343097519823238,0.0,-1.251779266466197,0.0,0.9893957153838099,0.0
0.9,100,-1.20301956083752,0.0,-1.2188621043338932,0.0,-1.2343097519823238,0.0,-1.251779266466197,0.0,1.0024362402224793,0.0
0.1,1000,0.971669421064094,0.0,0.9745040713762957,0.0,0.9580879442146246,0.0,0.9548485770017215,0.0,0.9582049543998029,0.0
0.5,1000,0.9717193845523143,0.0,0.9743618007108407,0.0,0.5159814134157014,0.0,0.5154680364570544,0.0,0.9906822570043546,0.0
0.9,1000,0.971572056317819,0.0,0.974378463041029,0.0,0.5159814134157014,0.0,0.5154680364570544,0.0,1.0041748829184127,0.0
0.1,10000,0.9761305551179639,0.0,0.9768388880206799,0.0,0.5145502409537231,0.0,0.9557050775056071,0.0,0.9558234725772917,0.0
0.5,10000,0.9566694715217555,0.0,0.9592422841127147,0.0,0.5145502409537231,0.0,0.5164556929781995,0.0,0.9884951109965247,0.0
0.9,10000,0.9566656292545105,0.0,0.9592025742254651,0.0,0.5145502409537231,0.0,0.5164556929781995,0.0,1.0022654956713077,0.0
