tau,data_size,box_norm,box_std,ch_norm,ch_std,ell_norm,ell_std,ell_0.9_norm,ell_0.9_std
0.1,100,-1.070703215490919,0.0,-1.1067213872571504,0.0,-1.0947294259394622,0.0,-1.0387521621862228,0.0
0.9,100,-0.4845047052215273,0.0,-0.4726388794162766,0.0,0.29423268906111727,0.0,0.1929898345985888,0.0
0.1,10000,0.9519131926944097,0.0,0.9466745547062786,0.0,1.0003391047335237,0.0,0.9920313267127837,0.0
0.9,10000,1.0675007042965654,0.0,1.062463805060082,0.0,1.1352102120768475,0.0,1.1212057185961135,0.0
