tau,data_size,box_norm,box_std,ch_norm,ch_std,ell_norm,ell_std,ell_0.9_norm,ell_0.9_std
0.1,100,0.5156050363218433,0.0,-1.0531077938309314,0.0,-1.0818601970518185,0.0,-1.0758600674369287,0.0
0.1,1000,-1.05134608152939,0.0,-1.0390230739195403,0.0,-1.0331282013745628,0.0,-1.0482495050876386,0.0
0.1,10000,-1.0064046128331634,0.0,-1.046378491658245,0.0,-1.0671394265453653,0.0,-1.0741513164997636,0.0
