tau,data_size,box_norm,box_std,ch_norm,ch_std,ell_norm,ell_std,ell_0.9_norm,ell_0.9_std
0.1,100,-0.6177084238547932,0.6053880895228034,-1.6295320384526368,0.21597041071648143,-1.4377542644149508,0.334852220070041,-1.922999156541724,0.4699776055824148
0.5,100,1.1991871973802821,0.17999315713661893,1.547823228814808,0.10966095845381665,0.6043054699319614,0.5028640566460667,1.0372551372469072,0.8780632957645093
0.9,100,0.8210359510159786,0.1765792873189676,0.8095040451819189,0.18345249748883166,0.14084562433571915,0.1471521062888518,0.3017616032887288,0.23449033027888028
0.1,1000,-3.753402107492718,0.3498036333261353,-3.389953375860918,0.393050334752635,-3.3816028626394843,0.7632950268817612,-3.7001594260151527,0.5187409069229728
0.5,1000,1.9322900976542887,0.15551184888862737,1.8340697744827819,0.26048210423658813,2.017463569461883,0.19129555771642284,1.875892667296137,0.23088940571110397
0.9,1000,0.9778846761735688,0.01737974800217096,0.9836986442504081,0.019874970431321044,0.9894539260431559,0.012210999764462823,0.9975659587592879,0.014825030465919797
0.1,10000,-3.4802753186780175,0.3163494070018963,-3.606937000341932,0.8706730861350269,-4.035275872138504,0.5796137056438797,-3.235060313800159,0.20663179276878077
0.5,10000,1.941184639002449,0.09320927187623526,2.0011004224494258,0.11401556768243742,2.065257310692161,0.10237786743830996,2.1143420753136337,0.14651578014811242
0.9,10000,0.9669508054688476,0.018448285234514715,0.9761392673887882,0.0183116891540555,0.9831945161363629,0.011628045546704165,0.9897997937077193,0.015351130438867716
