tau,data_size,naive_mean,naive_std,box_mean,box_std,ch_mean,ch_std,ellipsoid_mean,ellipsoid_std,ellipsoid_0.9_mean,ellipsoid_0.9_std
0.1,1000,140.78128048972803,6.058141678861205,134.01404446151093,4.798470030589695,133.64748966276446,12.156300910652053,116.02101120935016,5.266249677721848,127.20240030424388,22.002645441967083
0.5,1000,151.48339813181593,6.784365212839123,134.06026127351018,4.774994775808357,133.70204776533762,12.122155412333314,116.02101120935016,5.266249677721848,127.20240030424388,22.002645441967083
0.9,1000,85.34019845660906,6.351586760190673,120.47932322842549,8.56067368316205,119.70512466577993,14.836306811856849,101.9896812333149,5.973434105862592,113.23982266103683,20.256352820911584
0.1,10000,146.96264580501887,12.7089259445065,144.4643505397205,19.444929410176755,124.78211768116132,14.311751521490878,132.93158660330343,6.870052161132248,144.25648495591042,5.244994490557426
0.5,10000,158.0794820610735,11.493738778817448,144.51904392116037,19.447511481634283,124.82915503895663,14.32890485651692,132.93158660330343,6.870052161132248,144.25648495591042,5.244994490557426
0.9,10000,89.90769893640159,10.47036378480882,132.82528677040182,22.753687424003456,120.23535606681861,12.560869850941417,112.93422681313093,13.501491881191498,121.402029252182,8.649315145882726
0.1,1000000,161.55202291196449,16.782874906577725,133.04546820001966,23.006823562420553,119.76009330652056,2.528163430337115,123.93674715547984,7.08431922940264,116.01557864304368,11.890365181473094
0.5,1000000,171.09181472728764,15.393548933133381,133.06682581437462,23.00137042869964,119.79728056414687,2.5462598438430017,123.93674715547984,7.08431922940264,116.01557864304368,11.890365181473094
0.9,1000000,99.3773743873431,8.933164172138373,124.30370652991526,22.79010509483883,110.40059950142575,6.639051095994178,103.60918920516819,6.934518288048659,102.67472005597057,14.405521731308468
