0,1,2,3,4,5,6
0,tabular_robustEDAC,0.1,125,0.01,0.07,0.7236784616151335
0,tabular_robustEDAC,0.1,125,0.01,0.16,0.4608526124035149
0,tabular_robustEDAC,0.1,125,0.01,0.14,0.46461260224989775
0,tabular_robustEDAC,0.1,125,0.01,0.13,0.4362266391596975
0,tabular_robustEDAC,0.1,125,0.01,0.12,0.4625771806322869
0,tabular_robustEDAC,0.1,125,0.01,0.09,0.5717951502953527
0,tabular_robustEDAC,0.1,125,0.01,0.04,0.6689839170827561
0,tabular_robustEDAC,0.1,125,0.01,0.03,0.9216208360739975
0,tabular_robustEDAC,0.1,125,0.01,0.01,0.9633460512655073
0,true_model,0.1,125,0.01,0.2,0.0
0,true_model,0.1,125,0.01,0.07,1.0
0,true_model,0.1,125,0.01,0.16,0.0
0,true_model,0.1,125,0.01,0.14,0.0
0,true_model,0.1,125,0.01,0.13,0.0
0,true_model,0.1,125,0.01,0.12,0.0
0,true_model,0.1,125,0.01,0.09,1.0
0,true_model,0.1,125,0.01,0.04,1.0
0,true_model,0.1,125,0.01,0.03,1.0
0,true_model,0.1,125,0.01,0.01,1.0
0,VI_model,0.1,125,0.01,0.2,0.0
0,VI_model,0.1,125,0.01,0.07,1.0
0,VI_model,0.1,125,0.01,0.16,0.0
0,VI_model,0.1,125,0.01,0.14,0.0
0,VI_model,0.1,125,0.01,0.13,0.0
0,VI_model,0.1,125,0.01,0.12,1.0
0,VI_model,0.1,125,0.01,0.09,1.0
0,VI_model,0.1,125,0.01,0.04,1.0
0,VI_model,0.1,125,0.01,0.03,1.0
0,VI_model,0.1,125,0.01,0.01,1.0
0,tabular_EDAC,0.5,5,0.01,0.26,0.4766507279350318
0,tabular_EDAC,0.5,5,0.01,0.04,0.9938065055605034
0,tabular_EDAC,0.5,5,0.01,0.2,0.4512206588997623
0,tabular_EDAC,0.5,5,0.01,0.24,0.018812895531930163
0,tabular_EDAC,0.5,5,0.01,0.18,0.5109597271700161
0,tabular_EDAC,0.5,5,0.01,0.06,0.9884440505657145
0,tabular_EDAC,0.5,5,0.01,0.0,0.8375504400595873
0,tabular_EDAC,0.5,5,0.01,0.0,0.49767257694845357
0,tabular_EDAC,0.5,5,0.01,0.02,0.9841371725465805
0,tabular_EDAC,0.5,5,0.01,0.0,0.4828194603600774
0,tabular_robustEDAC,0.5,5,0.01,0.26,0.44530054663665014
0,tabular_robustEDAC,0.5,5,0.01,0.04,0.9844868772225257
0,tabular_robustEDAC,0.5,5,0.01,0.2,0.4775655335541837
0,tabular_robustEDAC,0.5,5,0.01,0.24,0.010026981440563467
0,tabular_robustEDAC,0.5,5,0.01,0.18,0.5070595285354648
0,tabular_robustEDAC,0.5,5,0.01,0.06,0.9897046263662611
0,tabular_robustEDAC,0.5,5,0.01,0.0,0.4110072129072147
0,tabular_robustEDAC,0.5,5,0.01,0.0,0.32181751115214435
