"Step","data_size: 100000 - entropy","data_size: 100000 - entropy__MIN","data_size: 100000 - entropy__MAX"
"35","0.18355153501033783","0.13826145231723785","0.2288416177034378"
"36","0.1597280129790306","0.11857238411903381","0.2008836418390274"
"37","0.15830901637673378","0.12000326067209244","0.19661477208137512"
"38","0.13164294883608818","0.09855546802282333","0.16473042964935303"
"39","0.1260521188378334","0.09293568134307861","0.1591685563325882"
"40","0.10933671146631241","0.08951137959957123","0.1291620433330536"
"41","0.1060136929154396","0.08178141713142395","0.13024596869945526"
"42","0.10175508633255959","0.08015608787536621","0.12335408478975296"
"43","0.10044390708208084","0.0712786316871643","0.12960918247699738"
"44","0.09136063233017921","0.06998636573553085","0.11273489892482758"
"45","0.08632666990160942","0.06662999093532562","0.10602334886789322"
"46","0.08540318161249161","0.0668899416923523","0.10391642153263092"
"47","0.07449366897344589","0.06245998293161392","0.08652735501527786"
"48","0.07266816310584545","0.06058092787861824","0.08475539833307266"
"49","0.0730675607919693","0.06098109483718872","0.08515402674674988"
"50","0.07133839651942253","0.061089418828487396","0.08158737421035767"
"52","0.07019098661839962","0.06211310252547264","0.0782688707113266"
"53","0.0689025316387415","0.06016548350453377","0.07763957977294922"
"54","0.07088099420070648","0.06208311766386032","0.07967887073755264"
"55","0.06932153180241585","0.05794332176446915","0.08069974184036255"
"56","0.07140129432082176","0.06708914041519165","0.07571344822645187"
"57","0.06799284368753433","0.0607718825340271","0.07521380484104156"
"58","0.07025127485394478","0.06534180790185928","0.07516074180603027"
"59","0.06671524047851562","0.06288576126098633","0.07054471969604492"
"60","0.06745721772313118","0.06446316838264465","0.0704512670636177"
"61","0.07062000408768654","0.06434077769517899","0.07689923048019409"
"62","0.07153484597802162","0.06663328409194946","0.07643640786409378"
"63","0.0727110505104065","0.07182548940181732","0.07359661161899567"
"64","0.0757131278514862","0.07350179553031921","0.0779244601726532"
"65","0.0763089656829834","0.07612253725528717","0.07649539411067963"
"66","0.08104436472058296","0.07803922146558762","0.08404950797557831"
"67","0.08575147017836571","0.08100452274084091","0.0904984176158905"
"68","0.08948959782719612","0.08550529181957245","0.0934739038348198"
"69","0.0934966616332531","0.08688225597143173","0.10011106729507446"
"70","0.09577092155814171","0.08559027314186096","0.10595156997442245"
"71","0.10922306030988693","0.09621500968933105","0.12223111093044281"
"72","0.11453209444880486","0.09854624420404434","0.13051794469356537"
"73","0.12367765977978706","0.09778229147195816","0.14957302808761597"
"74","0.1328476183116436","0.10382505506277084","0.16187018156051636"
"75","0.14984286203980446","0.10938461869955063","0.1903011053800583"
"76","0.16321684420108795","0.11631505191326141","0.2101186364889145"
"77","0.18873651325702667","0.12359803915023804","0.2538749873638153"
"78","0.20415373146533966","0.12884530425071716","0.27946215867996216"
"79","0.2390182986855507","0.14113394916057587","0.3369026482105255"
"80","0.269814096391201","0.15159784257411957","0.38803035020828247"
"81","0.3207939565181732","0.1672763228416443","0.47431159019470215"
"82","0.3446681350469589","0.1670556366443634","0.5222806334495544"
"83","0.40747566521167755","0.18900933861732483","0.6259419918060303"
"84","0.4551849439740181","0.21458829939365387","0.6957815885543823"
"85","0.5090827494859695","0.23173436522483826","0.7864311337471008"
"86","0.5787505060434341","0.262896329164505","0.8946046829223633"
"87","0.6254813522100449","0.29492661356925964","0.9560360908508301"
"88","0.6760785132646561","0.33389905095100403","1.018257975578308"
"89","0.7062950730323792","0.365248441696167","1.0473417043685913"
"90","0.7375767529010773","0.41094666719436646","1.064206838607788"
"91","0.771110475063324","0.45849287509918213","1.0837280750274658"
"92","0.8250113427639008","0.5082805752754211","1.1417421102523804"
"93","0.8610335290431976","0.5800034403800964","1.1420636177062988"
"94","0.8716303408145905","0.6068339943885803","1.1364266872406006"
"95","0.9382157325744629","0.7167232036590576","1.1597082614898682"
"96","0.9253094792366028","0.779759407043457","1.0708595514297485"
"97","0.9871311187744141","0.8166526556015015","1.1576095819473267"
"98","1.0018321573734283","0.9229480624198914","1.0807162523269653"
"99","1.0263710916042328","0.9337238669395447","1.119018316268921"
"100","1.055573433637619","0.9821280837059021","1.129018783569336"
"101","1.051336407661438","1.0107457637786865","1.0919270515441895"
"103","1.0710732340812683","1.0425026416778564","1.0996438264846802"
"104","1.0948076248168945","1.0712116956710815","1.1184035539627075"
"105","1.0920748710632324","1.0824631452560425","1.1016865968704224"
"106","1.0944514274597168","1.0650227069854736","1.12388014793396"
"107","1.134066641330719","1.1256955862045288","1.1424376964569092"
"108","1.0726021528244019","1.070131778717041","1.0750725269317627"
"109","1.0903525948524475","1.0786235332489014","1.1020816564559937"
"110","1.0717419385910034","1.0651137828826904","1.0783700942993164"
"111","1.1043481826782227","1.076509714126587","1.1321866512298584"
"112","1.0449874997138977","1.0168921947479248","1.0730828046798706"
"113","1.0697441697120667","1.0109710693359375","1.1285172700881958"
"114","1.0738250017166138","1.0392588376998901","1.1083911657333374"
"115","1.0736005902290344","1.0704814195632935","1.0767197608947754"
"116","1.052257001399994","0.9990596771240234","1.1054543256759644"
"117","1.0492926239967346","1.019115924835205","1.0794693231582642"
"118","1.0540995597839355","1.0250376462936401","1.083161473274231"
"119","1.0383802652359009","0.9662394523620605","1.1105210781097412"
"120","1.0513368248939514","1.027626395225525","1.075047254562378"
"121","1.006349116563797","0.9496862292289734","1.0630120038986206"
"122","1.0131145119667053","0.9914109706878662","1.0348180532455444"
"123","1.0070909261703491","0.988646388053894","1.0255354642868042"
"124","0.9977914988994598","0.9586791396141052","1.0369038581848145"
"125","0.9802339971065521","0.9405801892280579","1.0198878049850464"
"126","0.9537635147571564","0.9402337670326233","0.9672932624816895"
"127","0.9895482063293457","0.9389314651489258","1.0401649475097656"
"128","0.9745239913463593","0.966282308101654","0.9827656745910645"
"129","0.9362046718597412","0.863882303237915","1.0085270404815674"
"130","0.9207026958465576","0.89750736951828","0.9438980221748352"
"131","0.9527266025543213","0.879470944404602","1.0259822607040405"
"132","0.9086555540561676","0.8853750824928284","0.9319360256195068"
"133","0.9846441149711609","0.9264321327209473","1.0428560972213745"
"134","0.8907796144485474","0.8146209716796875","0.9669382572174072"
"135","0.9357835948467255","0.8927404284477234","0.9788267612457275"
"136","0.9648820161819458","0.886269211769104","1.0434948205947876"
"137","0.9023458957672119","0.8386384844779968","0.966053307056427"
"138","0.8880231976509094","0.8059871196746826","0.9700592756271362"
"139","0.9169568121433258","0.8071184754371643","1.0267951488494873"
"140","0.8940304815769196","0.8098176121711731","0.978243350982666"
"141","0.8921345174312592","0.7715911269187927","1.0126779079437256"
"142","0.86308953166008","0.7919132709503174","0.9342657923698425"
"143","0.8609966337680817","0.7684817910194397","0.9535114765167236"
"144","0.9028192162513733","0.759284257888794","1.0463541746139526"
"145","0.86691814661026","0.751082718372345","0.982753574848175"
"146","0.8469403088092804","0.734142005443573","0.9597386121749878"
"147","0.8593722879886627","0.7093866467475891","1.0093579292297363"
"148","0.8205318450927734","0.7011576890945435","0.9399060010910034"
"149","0.8405359089374542","0.7189916372299194","0.962080180644989"
"150","0.8435982763767242","0.6776090264320374","1.0095875263214111"
"151","0.8392089605331421","0.6742372512817383","1.004180669784546"
"152","0.801531046628952","0.632430911064148","0.9706311821937561"
"154","0.8268886208534241","0.6734850406646729","0.9802922010421753"
"155","0.831741988658905","0.6360993385314941","1.027384638786316"
"156","0.8166031837463379","0.6004863977432251","1.0327199697494507"
"157","0.7831242084503174","0.5519428253173828","1.014305591583252"
"158","0.81069415807724","0.6099671125411987","1.0114212036132812"
"159","0.7708208560943604","0.5600055456161499","0.9816361665725708"
"160","0.7709642946720123","0.5339536070823669","1.0079749822616577"
"161","0.7321126163005829","0.5131996273994446","0.9510256052017212"
"162","0.7723875939846039","0.5520943999290466","0.9926807880401611"
"163","0.7564821839332581","0.5521916151046753","0.9607727527618408"
"164","0.7094474583864212","0.489664226770401","0.9292306900024414"
"165","0.7777445018291473","0.5187010169029236","1.036787986755371"
"166","0.7571994364261627","0.518772304058075","0.9956265687942505"
"167","0.7781066298484802","0.5073976516723633","1.0488156080245972"
"168","0.7362444996833801","0.5045851469039917","0.9679038524627686"
"169","0.7599442005157471","0.5102684497833252","1.009619951248169"
"170","0.7499816715717316","0.5300425291061401","0.969920814037323"
"171","0.7300237119197845","0.5173890590667725","0.9426583647727966"
"172","0.7450258731842041","0.4856191873550415","1.0044325590133667"
"173","0.7752265632152557","0.4939224123954773","1.0565307140350342"
"174","0.7436852157115936","0.5007757544517517","0.9865946769714355"
"175","0.7751314342021942","0.5237938761711121","1.0264689922332764"
"176","0.7562722265720367","0.48160165548324585","1.0309427976608276"
"177","0.7911155819892883","0.5210853815078735","1.0611457824707031"
"178","0.7545145004987717","0.49245378375053406","1.0165752172470093"
"179","0.7410632073879242","0.5095785856246948","0.9725478291511536"
"180","0.7447981834411621","0.5227847695350647","0.9668115973472595"
"181","0.7524851858615875","0.5306546688079834","0.9743157029151917"
"182","0.7502986788749695","0.5828806757926941","0.9177166819572449"
"183","0.7759390473365784","0.5512595176696777","1.000618577003479"
"184","0.7673092484474182","0.5242408514022827","1.0103776454925537"
"185","0.7461540400981903","0.5521875023841858","0.9401205778121948"
"186","0.7246703505516052","0.537321925163269","0.9120187759399414"
"187","0.709407389163971","0.5375695824623108","0.8812451958656311"
"188","0.7764770686626434","0.5559982657432556","0.9969558715820312"
"189","0.7789013385772705","0.5558502674102783","1.0019524097442627"
"190","0.7671256959438324","0.5307614207267761","1.0034899711608887"
"191","0.7442698776721954","0.4894501566886902","0.9990895986557007"
"192","0.7731612622737885","0.5402073264122009","1.006115198135376"
"193","0.7753244638442993","0.544416069984436","1.0062328577041626"
"194","0.73848757147789","0.49986761808395386","0.9771075248718262"
"195","0.7637816667556763","0.5186586380004883","1.0089046955108643"
"196","0.751021683216095","0.5433521866798401","0.9586911797523499"
"197","0.7480615675449371","0.4994640350341797","0.9966591000556946"
"198","0.7347130179405212","0.5440332889556885","0.925392746925354"
"199","0.7235181331634521","0.49386346340179443","0.9531728029251099"
"200","0.696292519569397","0.5085755586624146","0.8840094804763794"
"201","0.7019502222537994","0.4724883437156677","0.9314121007919312"
"202","0.7252168953418732","0.4966513514518738","0.9537824392318726"
"203","0.7125119566917419","0.4806515574455261","0.9443723559379578"
"205","0.7299815714359283","0.49457621574401855","0.9653869271278381"
"206","0.7211452573537827","0.477409690618515","0.9648808240890503"
"207","0.7262083292007446","0.5095316171646118","0.9428850412368774"
"208","0.6935330927371979","0.4891008138656616","0.8979653716087341"
"209","0.6871379911899567","0.4929574131965637","0.8813185691833496"
"210","0.6889971792697906","0.45528721809387207","0.9227071404457092"
"211","0.7339965999126434","0.5470806956291199","0.920912504196167"
"212","0.709911435842514","0.5179004073143005","0.9019224643707275"
"213","0.7136574983596802","0.4890825152397156","0.9382324814796448"
"214","0.7154810130596161","0.5149028897285461","0.916059136390686"
"215","0.7010663598775864","0.48727211356163025","0.9148606061935425"
"216","0.6900343596935272","0.5061911940574646","0.8738775253295898"
"217","0.7255709767341614","0.5604299902915955","0.8907119631767273"
"218","0.7040024697780609","0.5069393515586853","0.9010655879974365"
"219","0.721352219581604","0.559571385383606","0.883133053779602"
"220","0.739457368850708","0.568546712398529","0.910368025302887"
"221","0.7222657799720764","0.5254673361778259","0.9190642237663269"
"222","0.7332058846950531","0.5624805688858032","0.903931200504303"
"223","0.7093926966190338","0.5412955284118652","0.8774898648262024"
"224","0.7016719877719879","0.5835757255554199","0.8197682499885559"
"225","0.728174477815628","0.5587954521179199","0.8975535035133362"
"226","0.6822490394115448","0.5641859173774719","0.8003121614456177"
"227","0.7123629450798035","0.5792917013168335","0.8454341888427734"
"228","0.7165306210517883","0.5867598056793213","0.8463014364242554"
"229","0.6515871584415436","0.5434510111808777","0.7597233057022095"
"230","0.6893765926361084","0.515224277973175","0.8635289072990417"
"231","0.659238874912262","0.5160972476005554","0.8023805022239685"
"232","0.6958112418651581","0.5334292054176331","0.8581932783126831"
"233","0.7157648503780365","0.604417622089386","0.827112078666687"
"234","0.6703344285488129","0.552761971950531","0.7879068851470947"
"235","0.6711892187595367","0.5201976299285889","0.8221808075904846"
"236","0.6794612407684326","0.5453299283981323","0.8135925531387329"
"237","0.6773392856121063","0.5227996706962585","0.8318789005279541"
"238","0.6579122245311737","0.5138428807258606","0.8019815683364868"
"239","0.668516218662262","0.5407363176345825","0.7962961196899414"
"240","0.6745825707912445","0.5702178478240967","0.7789472937583923"
"241","0.6485706567764282","0.5225435495376587","0.7745977640151978"
"242","0.6501330137252808","0.5371036529541016","0.76316237449646"
"243","0.6179387867450714","0.48264598846435547","0.7532315850257874"
"244","0.6439075171947479","0.5081354379653931","0.7796795964241028"
"245","0.6432479619979858","0.5439059734344482","0.7425899505615234"
"246","0.6546300053596497","0.5314513444900513","0.777808666229248"
"247","0.6257025301456451","0.5075944662094116","0.7438105940818787"
"248","0.6266352832317352","0.5491436719894409","0.7041268944740295"
"249","0.6167261302471161","0.4789195656776428","0.7545326948165894"
"250","0.5977842509746552","0.5025970935821533","0.692971408367157"
"251","0.5856961011886597","0.47766441106796265","0.6937277913093567"
"252","0.6101103574037552","0.47534939646720886","0.7448713183403015"
"253","0.6106403768062592","0.4834703207015991","0.7378104329109192"
"254","0.5930361151695251","0.478113055229187","0.7079591751098633"
"256","0.5785036087036133","0.4736897945404053","0.6833174228668213"
"257","0.5753696709871292","0.44935163855552673","0.7013877034187317"
"258","0.5794807970523834","0.45678478479385376","0.7021768093109131"
"259","0.5753876715898514","0.4678153097629547","0.682960033416748"
"260","0.5704277455806732","0.4613794684410095","0.6794760227203369"
"261","0.5590805113315582","0.4539670944213867","0.6641939282417297"
"262","0.5602100640535355","0.4546404778957367","0.6657796502113342"
"263","0.5632922947406769","0.46989136934280396","0.6566932201385498"
"264","0.6039867103099823","0.5269736647605896","0.680999755859375"
"265","0.562110424041748","0.46408510208129883","0.6601357460021973"
"266","0.54519023001194","0.4363636076450348","0.6540168523788452"
"267","0.5442979782819748","0.450390487909317","0.6382054686546326"
"268","0.5563028454780579","0.4740499258041382","0.6385557651519775"
"269","0.5731464326381683","0.45594435930252075","0.6903485059738159"
"270","0.5485207140445709","0.47768932580947876","0.6193521022796631"
"271","0.5297357738018036","0.44522082805633545","0.6142507195472717"
"272","0.5464301854372025","0.4768010675907135","0.6160593032836914"
"273","0.5230937898159027","0.4391148090362549","0.6070727705955505"
"274","0.5408381521701813","0.4774947762489319","0.6041815280914307"
"275","0.5399200320243835","0.43467646837234497","0.6451635956764221"
"276","0.5268613249063492","0.4816263020038605","0.5720963478088379"
"277","0.5287114977836609","0.45555979013442993","0.6018632054328918"
"278","0.5276515632867813","0.4560209810733795","0.5992821455001831"
"279","0.5156544744968414","0.46032124757766724","0.5709877014160156"
"280","0.5291020274162292","0.4422532320022583","0.6159508228302002"
"281","0.5304289013147354","0.4446695148944855","0.6161882877349854"
"282","0.544694572687149","0.5073838233947754","0.5820053219795227"
"283","0.5365693867206573","0.4843628406524658","0.5887759327888489"
"284","0.5138161778450012","0.45046961307525635","0.5771627426147461"
"285","0.535503938794136","0.49390289187431335","0.5771049857139587"
"286","0.5445092618465424","0.5006507635116577","0.588367760181427"
"287","0.5281917005777359","0.48799994587898254","0.5683834552764893"
"288","0.5074346959590912","0.48781007528305054","0.5270593166351318"
"289","0.5185605883598328","0.48385775089263916","0.5532634258270264"
"290","0.5261173397302628","0.4971228539943695","0.555111825466156"
"291","0.5199276208877563","0.5029752254486084","0.5368800163269043"
"292","0.5082074254751205","0.49696657061576843","0.5194482803344727"
"293","0.5137459188699722","0.4882461726665497","0.5392456650733948"
"294","0.5096095204353333","0.49028825759887695","0.5289307832717896"
"295","0.5173031091690063","0.5071382522583008","0.5274679660797119"
"296","0.5004415959119797","0.46617481112480164","0.5347083806991577"
"297","0.5067333281040192","0.49881690740585327","0.5146497488021851"
"298","0.5120991915464401","0.4965328276157379","0.5276655554771423"
"299","0.5238688588142395","0.5149949789047241","0.5327427387237549"
"300","0.5101945400238037","0.5007303357124329","0.5196587443351746"
"301","0.5031273812055588","0.4874245226383209","0.5188302397727966"
"302","0.5076237618923187","0.5022394061088562","0.5130081176757812"
"303","0.5315974652767181","0.5120357275009155","0.5511592030525208"
"304","0.4865967035293579","0.4813956618309021","0.4917977452278137"
"305","0.5108769834041595","0.5062558054924011","0.515498161315918"
"307","0.5121242105960846","0.5106644630432129","0.5135839581489563"
"308","0.5246313512325287","0.5039732456207275","0.5452894568443298"
"309","0.5133055448532104","0.496944785118103","0.5296663045883179"
"310","0.5371657013893127","0.5062015056610107","0.5681298971176147"
"311","0.5149933844804764","0.4625936448574066","0.5673931241035461"
"312","0.5127405971288681","0.47768691182136536","0.5477942824363708"
"313","0.5249366909265518","0.4740432798862457","0.5758301019668579"
"314","0.5175645053386688","0.47140926122665405","0.5637197494506836"
"315","0.5212458670139313","0.4881508946418762","0.5543408393859863"
"316","0.5216013342142105","0.47649189829826355","0.5667107701301575"
"317","0.5241633802652359","0.49535462260246277","0.552972137928009"
"318","0.5073355138301849","0.46015721559524536","0.5545138120651245"
"319","0.4831339567899704","0.47288021445274353","0.49338769912719727"
"320","0.49844229221343994","0.47956717014312744","0.5173174142837524"
"321","0.5321799516677856","0.5076736211776733","0.556686282157898"
"322","0.4718632996082306","0.4459524154663086","0.4977741837501526"
"323","0.5058892667293549","0.4808899760246277","0.530888557434082"
"324","0.48331913352012634","0.4668648838996887","0.49977338314056396"
"325","0.5117634832859039","0.49425017833709717","0.5292767882347107"
"326","0.47951699793338776","0.43836691975593567","0.5206670761108398"
"327","0.5131733566522598","0.48693379759788513","0.5394129157066345"
"328","0.49105028808116913","0.44062408804893494","0.5414764881134033"
"329","0.48845528066158295","0.4512096345424652","0.5257009267807007"
"330","0.49542613327503204","0.4716586768627167","0.5191935896873474"
"331","0.5068726539611816","0.4408631920814514","0.5728821158409119"
"332","0.46977628767490387","0.4616762399673462","0.47787633538246155"
"333","0.5052071809768677","0.43464821577072144","0.5757661461830139"
"334","0.4764195531606674","0.4057709872722626","0.5470681190490723"
"335","0.49580568075180054","0.42144590616226196","0.5701654553413391"
"336","0.5214728713035583","0.480318546295166","0.5626271963119507"
"337","0.49666833877563477","0.460692822933197","0.5326438546180725"
"338","0.5135392099618912","0.4483911097049713","0.578687310218811"
"339","0.51706163585186","0.46581384539604187","0.5683094263076782"
"340","0.5192224234342575","0.44706353545188904","0.591381311416626"
"341","0.5300419628620148","0.5113962888717651","0.5486876368522644"
"342","0.5411112606525421","0.5036394596099854","0.5785830616950989"
"343","0.530287504196167","0.5022859573364258","0.5582890510559082"
"344","0.5564210414886475","0.5447379350662231","0.5681041479110718"
"345","0.5699002146720886","0.5281589031219482","0.611641526222229"
"346","0.6083210706710815","0.5850474238395691","0.631594717502594"
"347","0.601896345615387","0.5913213491439819","0.612471342086792"
"348","0.6210338771343231","0.5961445569992065","0.6459231972694397"
"349","0.6136181652545929","0.5745394825935364","0.6526968479156494"
"350","0.6352221965789795","0.6321998834609985","0.6382445096969604"
"351","0.619187593460083","0.584195613861084","0.654179573059082"
"352","0.6157963871955872","0.5544049739837646","0.6771878004074097"
"353","0.6388835906982422","0.5616227388381958","0.7161444425582886"
"354","0.6563815176486969","0.5555115938186646","0.7572514414787292"
"355","0.6312604248523712","0.5489314794540405","0.7135893702507019"
"356","0.6635048389434814","0.5741367936134338","0.752872884273529"
"358","0.6178387105464935","0.5465165972709656","0.6891608238220215"
"359","0.6217226088047028","0.5058625936508179","0.7375826239585876"
"360","0.6439957320690155","0.5288414359092712","0.7591500282287598"
"361","0.6058567762374878","0.4997641444206238","0.7119494080543518"
"362","0.6086297631263733","0.5174610614776611","0.6997984647750854"
"363","0.5779871940612793","0.49633312225341797","0.6596412658691406"
"364","0.5648746490478516","0.5034438371658325","0.6263054609298706"
"365","0.5804228186607361","0.4903971552848816","0.6704484820365906"
"366","0.5626652091741562","0.4883679449558258","0.6369624733924866"
"367","0.5425666719675064","0.4872035086154938","0.597929835319519"
"368","0.5745151042938232","0.5085555911064148","0.6404746174812317"
"369","0.5605371594429016","0.4932641386985779","0.6278101801872253"
"370","0.5202852487564087","0.4896090626716614","0.550961434841156"
"371","0.5377891659736633","0.489651083946228","0.5859272480010986"
"372","0.519644558429718","0.5110026597976685","0.5282864570617676"
"373","0.5252177119255066","0.4906280040740967","0.5598074197769165"
"374","0.5018016993999481","0.47017306089401245","0.5334303379058838"
"375","0.5162367820739746","0.5117982625961304","0.5206753015518188"
"376","0.484213262796402","0.4762433171272278","0.49218320846557617"
"377","0.5265922844409943","0.5034230947494507","0.5497614741325378"
"378","0.4908037334680557","0.46866777539253235","0.5129396915435791"
"379","0.49951155483722687","0.4763760268688202","0.5226470828056335"
"380","0.5237442851066589","0.5117998123168945","0.5356887578964233"
"381","0.475878968834877","0.46348950266838074","0.4882684350013733"
"382","0.5108813047409058","0.481636106967926","0.5401265025138855"
"383","0.49877919256687164","0.49714645743370056","0.5004119277000427"
"384","0.5000931322574615","0.4615589380264282","0.5386273264884949"
"385","0.5066714584827423","0.488223671913147","0.5251192450523376"
"386","0.4698101133108139","0.44172221422195435","0.49789801239967346"
"387","0.49470554292201996","0.46266159415245056","0.5267494916915894"
"388","0.48077191412448883","0.4775767922401428","0.48396703600883484"
"389","0.4911728650331497","0.49022290110588074","0.4921228289604187"
"390","0.4594607502222061","0.4560188949108124","0.46290260553359985"
"391","0.48773425817489624","0.4861745536327362","0.4892939627170563"
"392","0.4665474444627762","0.4469519257545471","0.48614296317100525"
"393","0.47403568029403687","0.452021062374115","0.49605029821395874"
"394","0.47307103872299194","0.45900416374206543","0.48713791370391846"
"395","0.46870626509189606","0.46523675322532654","0.4721757769584656"
"396","0.4588697850704193","0.4491090178489685","0.4686305522918701"
"397","0.47507478296756744","0.46387970447540283","0.48626986145973206"
"398","0.4698292911052704","0.45412009954452515","0.4855384826660156"
"399","0.4458158612251282","0.4218631386756897","0.46976858377456665"
"400","0.46970055997371674","0.4665607810020447","0.4728403389453888"
"401","0.46434779465198517","0.4551963210105896","0.47349926829338074"
"402","0.4610414355993271","0.4456891715526581","0.4763936996459961"
"403","0.4787387549877167","0.45452362298965454","0.5029538869857788"
"404","0.4657658040523529","0.4453458786010742","0.4861857295036316"
"405","0.4914134591817856","0.48900648951530457","0.4938204288482666"
"406","0.5128134489059448","0.46019768714904785","0.5654292106628418"
"407","0.5035149455070496","0.46852636337280273","0.5385035276412964"
"409","0.5066900700330734","0.4843336045742035","0.5290465354919434"
"410","0.5263270735740662","0.5097642540931702","0.5428898930549622"
"411","0.5081450194120407","0.49234458804130554","0.5239454507827759"
"412","0.5450334697961807","0.49223819375038147","0.59782874584198"
"413","0.5381016135215759","0.4963313341140747","0.5798718929290771"
"414","0.5531962513923645","0.5200408101081848","0.5863516926765442"
"415","0.5341578125953674","0.5244850516319275","0.5438305735588074"
"416","0.5729461908340454","0.5390358567237854","0.6068565249443054"
"417","0.5732870697975159","0.52727872133255","0.6192954182624817"
"418","0.5813458561897278","0.5526936650276184","0.6099980473518372"
"419","0.5802038013935089","0.57337886095047","0.5870287418365479"
"420","0.5824141502380371","0.5421748757362366","0.6226534247398376"
"421","0.583299309015274","0.5251490473747253","0.6414495706558228"
"422","0.5581387281417847","0.5300066471099854","0.586270809173584"
"423","0.5924366116523743","0.5498694777488708","0.6350037455558777"
"424","0.581236720085144","0.5457377433776855","0.6167356967926025"
"425","0.5914104878902435","0.5471397042274475","0.6356812715530396"
"426","0.574314147233963","0.5532824397087097","0.5953458547592163"
"427","0.594481348991394","0.5792862772941589","0.6096764206886292"
"428","0.5821626484394073","0.5469387769699097","0.617386519908905"
"429","0.571583479642868","0.5291835069656372","0.6139834523200989"
"430","0.582451730966568","0.5341997146606445","0.6307037472724915"
"431","0.550975888967514","0.5191923379898071","0.582759439945221"
"432","0.569585770368576","0.5380924940109253","0.6010790467262268"
"433","0.5544896125793457","0.5217242240905762","0.5872550010681152"
"434","0.5677712559700012","0.547866940498352","0.5876755714416504"
"435","0.5406825542449951","0.5253247618675232","0.556040346622467"
"436","0.5455614626407623","0.5317031741142273","0.5594197511672974"
"437","0.5607043504714966","0.556583046913147","0.5648256540298462"
"438","0.5458920001983643","0.5452756881713867","0.5465083122253418"
"439","0.5655612349510193","0.5468167662620544","0.5843057036399841"
"440","0.5455051958560944","0.5407232642173767","0.550287127494812"
"441","0.568086564540863","0.5563347339630127","0.5798383951187134"
"442","0.5642243325710297","0.5530635118484497","0.5753851532936096"
"443","0.5427835583686829","0.5393416285514832","0.5462254881858826"
"444","0.5656112730503082","0.547878623008728","0.5833439230918884"
"445","0.5271479785442352","0.5006829500198364","0.553613007068634"
"446","0.5535253286361694","0.5487802028656006","0.5582704544067383"
"447","0.5453936755657196","0.5310489535331726","0.5597383975982666"
"448","0.5391770303249359","0.5216991305351257","0.5566549301147461"
"449","0.5555278658866882","0.5242379903793335","0.586817741394043"
"450","0.5269475281238556","0.5248397588729858","0.5290552973747253"
"451","0.5406893193721771","0.5278645157814026","0.5535141229629517"
"452","0.5417498350143433","0.5240921974182129","0.5594074726104736"
"453","0.5171236395835876","0.5142571926116943","0.519990086555481"
"454","0.4934404194355011","0.47384440898895264","0.5130364298820496"
"455","0.5232785940170288","0.518347442150116","0.5282097458839417"
"456","0.49000249803066254","0.48191481828689575","0.4980901777744293"
"457","0.4917387068271637","0.46818220615386963","0.5152952075004578"
"458","0.5231723785400391","0.4951847195625305","0.5511600375175476"
"460","0.49917519092559814","0.46713387966156006","0.5312165021896362"
"461","0.5125434994697571","0.4894818663597107","0.5356051325798035"
"462","0.48857615888118744","0.4620732367038727","0.5150790810585022"
