Step,data_size: 100000 - entropy,data_size: 100000 - entropy__MIN,data_size: 100000 - entropy__MAX
56,0.718285331,0.237385029,1.203400655
57,0.735082942,0.288174373,1.170596991
58,0.729797202,0.264737062,1.176620526
59,0.6922826,0.231892977,1.151055269
60,0.717665739,0.232445343,1.160537891
61,0.714496804,0.253411882,1.177496614
62,0.683243392,0.263459873,1.131989641
63,0.679657352,0.227862759,1.145753336
64,0.619734485,0.229531182,1.065284424
65,0.669266216,0.214413905,1.054557347
66,0.636954867,0.248309188,1.097627115
67,0.648435014,0.218911999,1.046089563
68,0.633182375,0.28120364,1.094964566
69,0.614112271,0.240607504,0.998176599
70,0.584535354,0.234497571,0.97309866
71,0.632046444,0.27342891,0.982199693
72,0.635525423,0.298385831,1.024106693
73,0.610576156,0.263752663,0.964634809
74,0.61784379,0.281760567,1.013617101
75,0.592182153,0.285226041,0.95944231
76,0.640183969,0.356892171,0.954181218
77,0.61546918,0.308076286,0.904811027
78,0.646644168,0.381101581,0.900823686
79,0.609619461,0.352039976,0.822088623
80,0.652427074,0.406126204,0.876707001
81,0.620764999,0.434348258,0.873061411
82,0.638943943,0.428858562,0.842040334
83,0.671833567,0.468383434,0.862629516
84,0.623426385,0.429626726,0.775285654
85,0.665109974,0.426132882,0.792613292
86,0.666065328,0.442694151,0.806288147
87,0.615204924,0.445222709,0.779585454
88,0.706895572,0.499192359,0.866614711
89,0.669841144,0.467912757,0.841491573
90,0.712873948,0.470322633,0.851360006
91,0.713707749,0.549239876,0.905411873
92,0.714409047,0.545793843,0.911593082
93,0.745219362,0.541088822,0.904748135
94,0.710521363,0.51946548,0.867508197
95,0.704901719,0.523704145,0.901311569
96,0.761403752,0.568606489,0.908821974
97,0.733260635,0.583275976,0.88778975
98,0.737828338,0.618709815,0.943045073
99,0.782350821,0.645937276,0.988519382
100,0.772821977,0.658389819,0.940673494
102,0.78834243,0.648547573,0.954509292
103,0.74230122,0.665607226,0.940655413
104,0.770918244,0.658728275,0.948794408
105,0.808159702,0.713409247,0.993751001
106,0.835258814,0.698557925,0.93499496
107,0.82032634,0.655637753,0.969460201
108,0.823076787,0.588310623,0.967441988
109,0.765177293,0.587639642,0.92325789
110,0.776429328,0.503342593,0.875137234
111,0.804922028,0.533772671,0.975378227
112,0.764517797,0.474631989,0.895545893
113,0.801356617,0.536741002,0.914463902
114,0.790231936,0.530955825,0.944446516
115,0.766934766,0.531870279,0.886366768
116,0.814168328,0.639263921,0.972044301
117,0.84879939,0.657253706,0.952171845
118,0.830401473,0.719350638,0.932635946
119,0.842474117,0.784751775,0.959552808
120,0.799053135,0.686692977,0.905697417
121,0.833529315,0.729294691,0.864008451
122,0.935752602,0.82154938,0.981556926
123,0.818153414,0.768488579,0.928436351
124,0.904648415,0.839558306,0.984464836
125,0.869067493,0.81524437,0.954690042
126,0.856773291,0.826864235,0.975350442
127,0.903589201,0.851232769,0.97429842
128,0.91125572,0.870403461,0.969435606
129,0.881045355,0.833125634,0.943521652
130,0.877106928,0.809302721,0.972534609
131,0.825062228,0.764700227,0.843286538
132,0.845054262,0.820559921,0.944236946
133,0.859988056,0.805398645,0.899372561
134,0.847821844,0.772985511,0.894433203
135,0.887945824,0.837445371,0.951457067
136,0.912325226,0.849083049,0.958336258
137,0.87893817,0.788511438,0.899311218
138,0.877004299,0.811219616,0.963692131
139,0.827129824,0.734658027,0.881239219
140,0.838330638,0.74318294,0.875176115
141,0.795181933,0.734460356,0.856450064
142,0.865063333,0.801295621,0.934627557
143,0.846263313,0.786863558,0.940498991
144,0.921469382,0.802343054,0.976213012
145,0.824609919,0.761555614,0.938863876
146,0.782568121,0.695545716,0.901759796
147,0.862115267,0.738794498,1.001356792
148,0.854606551,0.700997674,0.93089869
149,0.872031214,0.756900859,0.958474779
150,0.718570414,0.617625775,0.840911927
151,0.788714272,0.642749531,0.879597151
153,0.777607623,0.654065721,0.957758369
154,0.725368493,0.621405663,0.897315981
155,0.75819888,0.580590103,0.882524762
156,0.760876261,0.634800258,0.951725197
157,0.799120241,0.68045831,0.992881012
158,0.733584953,0.60470165,0.869682653
159,0.677741124,0.574700756,0.826556189
160,0.779035481,0.654167595,0.905486498
161,0.729061389,0.623123391,0.870811844
162,0.722883675,0.654816103,0.898315611
163,0.756764574,0.651547117,0.921427302
164,0.765785984,0.621171865,0.897604527
165,0.743892444,0.661731246,0.870659971
166,0.791486941,0.674885623,0.921063237
167,0.77036229,0.651301377,0.886996858
168,0.753551019,0.669016671,0.873679342
169,0.856280766,0.745992305,0.992429566
170,0.811300102,0.728070798,0.918868814
171,0.8276747,0.724053059,0.961436086
172,0.768631093,0.68035274,0.840967321
173,0.837036494,0.744308147,0.980098786
174,0.801908813,0.68659302,0.891764982
175,0.812057001,0.706089044,0.939028215
176,0.770919375,0.705735497,0.869419141
177,0.843647056,0.767533057,0.950881414
178,0.812957319,0.742479753,0.865070665
179,0.844422174,0.761792722,0.954390121
180,0.76603703,0.679876709,0.848770463
181,0.83327686,0.712535107,0.920565538
182,0.821583284,0.761025183,0.953858914
183,0.816280377,0.713750098,0.909920506
184,0.727829311,0.662164354,0.847063694
185,0.82159595,0.718700433,0.959763598
186,0.783081902,0.712121291,0.911033802
187,0.827640269,0.776856117,0.956414962
188,0.79947153,0.720610561,0.873364055
189,0.777613912,0.724088075,0.920658879
190,0.848639729,0.739310536,0.988339119
191,0.769036137,0.670007987,0.915090275
192,0.82073949,0.693587823,0.940142932
193,0.813573352,0.684749885,0.914147053
194,0.777016623,0.691926413,0.921203995
195,0.742646023,0.661904864,0.888498569
196,0.753582689,0.647506051,0.881214821
197,0.668944323,0.563139591,0.804549856
198,0.786330156,0.627907479,0.948698821
199,0.673779462,0.557889137,0.818647001
200,0.756304685,0.63997858,0.915936861
201,0.773448589,0.61031786,0.963788104
202,0.780711584,0.615913494,0.937671833
204,0.714602325,0.603303018,0.910944583
205,0.775014045,0.619581046,0.953079176
206,0.702163143,0.536486948,0.839210594
207,0.724445476,0.626749766,0.922673864
208,0.714484318,0.60393429,0.897468967
209,0.741973691,0.59691792,0.932595494
210,0.70622209,0.541781459,0.881168189
211,0.813102934,0.650331659,1.016858273
212,0.681184573,0.55533916,0.824643049
213,0.745343927,0.593762898,0.973723602
214,0.717327449,0.609575224,0.894937022
215,0.663167431,0.541878018,0.845077667
216,0.670310054,0.535589063,0.891996753
217,0.682125234,0.56203155,0.894101026
218,0.710081323,0.588264806,0.898564253
219,0.710028651,0.569347246,0.887931468
220,0.713842851,0.563411934,0.839473519
221,0.723612063,0.587694848,0.922590189
222,0.688352688,0.611627283,0.905415606
223,0.722699895,0.666157913,0.931995435
224,0.689010892,0.614174428,0.872558944
225,0.69932001,0.573630843,0.830379996
226,0.738169752,0.642451458,0.91552669
227,0.668375823,0.626820457,0.812861586
228,0.67216199,0.617900007,0.857932372
229,0.695860756,0.586032057,0.864586892
230,0.653301799,0.562871778,0.829047256
231,0.683749588,0.561381483,0.802553558
232,0.736451638,0.668316078,0.883672738
233,0.668006304,0.5737293,0.861429992
234,0.620805685,0.566035552,0.813713713
235,0.598861777,0.568913054,0.79212779
236,0.634129506,0.534439249,0.779675367
237,0.605965618,0.568124645,0.803572171
238,0.635148011,0.563061061,0.773371005
239,0.59097042,0.540682964,0.788304322
240,0.619698468,0.541299028,0.799869003
241,0.562647525,0.511259887,0.770487609
242,0.621242596,0.541810665,0.811982276
243,0.631701392,0.547559373,0.789325042
244,0.611286245,0.513069851,0.761358373
245,0.56675507,0.547845972,0.760013921
246,0.637223742,0.571193171,0.773676379
247,0.567799065,0.511075063,0.75911988
248,0.603642933,0.513407929,0.760143819
249,0.614381357,0.584763658,0.798564734
250,0.617490911,0.534988377,0.762822185
251,0.581270101,0.475854192,0.672576222
252,0.595133646,0.516324553,0.739701443
253,0.602661096,0.555121841,0.715017114
255,0.559755379,0.493213856,0.714145901
256,0.566161627,0.529647403,0.675746107
257,0.61265174,0.585623803,0.766545367
258,0.657377056,0.569464974,0.730294867
259,0.616209987,0.562096419,0.719747427
260,0.676340056,0.587872429,0.766990366
261,0.656636787,0.568899903,0.726971679
262,0.64709166,0.599144819,0.705093784
263,0.606273247,0.549005501,0.682196331
264,0.677051795,0.628056419,0.709545119
265,0.608057781,0.605943453,0.702361774
266,0.6470465,0.605988078,0.66910466
267,0.630829347,0.592289281,0.683146191
268,0.588825786,0.578595631,0.630766952
269,0.624200567,0.616760902,0.70435709
270,0.599194004,0.607347381,0.624474192
271,0.614829812,0.620826306,0.67568356
272,0.615617297,0.5534986,0.631728115
273,0.58415,0.559768999,0.636831574
274,0.613041941,0.606221857,0.63336925
275,0.597960593,0.564473572,0.597673409
276,0.622663679,0.559340084,0.609733734
277,0.641009134,0.622317138,0.639576776
278,0.622343553,0.625409725,0.630732331
279,0.666756751,0.60855988,0.66083955
280,0.659218056,0.618971143,0.688631229
281,0.63985511,0.624208264,0.696828198
282,0.711926661,0.637886806,0.699671311
283,0.639175934,0.611194086,0.65887367
284,0.661209259,0.634924712,0.694276137
285,0.649857534,0.585878406,0.701056015
286,0.646635753,0.593984139,0.657636824
287,0.689931186,0.640478444,0.680881236
288,0.7218592,0.667851977,0.756272011
289,0.665813628,0.609483941,0.70953882
290,0.732891591,0.674331617,0.74957675
291,0.699261081,0.64843781,0.706615679
292,0.709220193,0.668139887,0.706543717
293,0.669144672,0.574444616,0.646377051
294,0.606936002,0.590252264,0.66566556
295,0.636646284,0.615285201,0.674044771
296,0.608051085,0.593620453,0.644316587
297,0.682778112,0.623346958,0.688809865
298,0.623695139,0.594955111,0.659234328
299,0.5853604,0.56413914,0.559404814
300,0.607221856,0.582184517,0.633015299
301,0.591276897,0.554768953,0.620189412
302,0.611302299,0.594370477,0.648448102
303,0.547682607,0.512717211,0.56618365
304,0.600531154,0.595341396,0.62095253
306,0.584434582,0.572405877,0.588685427
307,0.576891972,0.5663132,0.617861154
308,0.618014855,0.619328809,0.612661395
309,0.614702129,0.64104439,0.629628394
310,0.562428596,0.563365173,0.535066211
311,0.603540642,0.593207173,0.593090925
312,0.566562527,0.590124252,0.582018716
313,0.659655712,0.651393714,0.67719276
314,0.614756676,0.571401997,0.593003674
315,0.612426364,0.619554155,0.635974689
316,0.603523843,0.553170764,0.611522717
317,0.645132167,0.641912165,0.656489465
318,0.630439424,0.615359597,0.68328948
319,0.610471153,0.590596242,0.624195659
320,0.578858807,0.550082767,0.633011215
321,0.72486529,0.699069741,0.747260971
322,0.699020468,0.680541468,0.726058834
323,0.745452407,0.685397112,0.753726149
324,0.663888814,0.638204587,0.656856868
325,0.668274893,0.660918417,0.679180527
326,0.684169504,0.639988048,0.687219713
327,0.666460736,0.638040457,0.697021885
328,0.676050756,0.679342639,0.678872192
329,0.655548556,0.654422464,0.660078788
330,0.698346796,0.627744758,0.675246143
331,0.689765178,0.669813745,0.718641691
332,0.643400374,0.609984143,0.690113974
333,0.613726332,0.624731603,0.661995931
334,0.617779119,0.559012616,0.649158878
335,0.654972834,0.625041437,0.706813586
336,0.622295413,0.575868361,0.657652421
337,0.608834429,0.567161374,0.667908006
338,0.594406756,0.515946858,0.595929468
339,0.610101842,0.545917573,0.620238924
340,0.55517955,0.498830669,0.61096756
341,0.555988384,0.474788172,0.591362679
342,0.515154186,0.414978409,0.580066257
343,0.556192809,0.493676436,0.633060329
344,0.55719978,0.51324774,0.651681108
345,0.584821763,0.455089304,0.66146524
346,0.529576782,0.43325207,0.636741829
347,0.490802292,0.420072529,0.587039216
348,0.568205468,0.466980629,0.645093751
349,0.553301485,0.43286612,0.610723617
350,0.550190729,0.443908675,0.608822765
351,0.551828834,0.479279411,0.613302045
352,0.527388875,0.477550449,0.613077078
353,0.546397928,0.487868371,0.666770341
354,0.619621906,0.521329515,0.694224272
355,0.546921783,0.469645979,0.601890767
357,0.565017565,0.474646184,0.651162419
358,0.635995281,0.523863854,0.672426019
359,0.605205619,0.507891102,0.658695304
360,0.666267577,0.572263124,0.763997805
361,0.624374602,0.527371073,0.732849302
362,0.615986886,0.535453978,0.661170099
363,0.706295662,0.587876046,0.776828749
364,0.669303331,0.600291007,0.725214088
365,0.665004484,0.582435312,0.724649551
366,0.699851098,0.622377825,0.760644746
367,0.612886154,0.530462646,0.712376487
368,0.614758216,0.56074537,0.679714751
369,0.621414356,0.540470157,0.650275135
370,0.639934126,0.589075131,0.727858417
371,0.640958989,0.601188583,0.735123031
372,0.670998893,0.572760615,0.703356607
373,0.641869638,0.630576682,0.74323875
374,0.65906825,0.590478394,0.696133757
375,0.636813693,0.564473612,0.702998104
376,0.660573425,0.554105306,0.679419024
377,0.630033735,0.578419003,0.678142571
378,0.556516571,0.535050335,0.567753398
379,0.60854642,0.607146633,0.636351857
380,0.658551993,0.610579493,0.654357357
381,0.564956599,0.549155865,0.597444985
382,0.616190725,0.604357822,0.628602648
383,0.624061667,0.58995888,0.667843165
384,0.65012961,0.635859592,0.698509526
385,0.576991363,0.615751755,0.633081737
386,0.577946319,0.584413393,0.615290208
387,0.617516232,0.609317722,0.636298709
388,0.632930828,0.591983531,0.641455932
389,0.578639798,0.534597559,0.560484076
390,0.598377807,0.559832854,0.61143486
391,0.620524381,0.635911417,0.667562706
392,0.591147983,0.553305769,0.650536232
393,0.618827864,0.587418649,0.658963237
394,0.592509809,0.523873234,0.630488815
395,0.546657467,0.558992279,0.62210865
396,0.59422985,0.553805454,0.613017592
397,0.517712557,0.460886264,0.564655604
398,0.573304507,0.515237782,0.621724319
399,0.566327983,0.53864078,0.618043773
400,0.639125856,0.589829328,0.649429076
401,0.596812271,0.551289661,0.618044896
402,0.580449346,0.570505631,0.628604305
403,0.662749303,0.600434098,0.684874468
404,0.639019084,0.612475874,0.639835331
405,0.567633106,0.535777006,0.575542593
406,0.567326946,0.537128541,0.574919188
408,0.59055418,0.542487485,0.606231811
409,0.610985857,0.580673578,0.608067496
410,0.619287634,0.64344902,0.690277579
411,0.658476106,0.581797087,0.640167975
412,0.613998377,0.600472324,0.657583885
413,0.626899136,0.625544977,0.662901623
414,0.567883446,0.559263988,0.600291276
415,0.655632032,0.60080024,0.723342192
416,0.633272135,0.642439198,0.65980413
417,0.63504715,0.613033307,0.649239345
418,0.64026975,0.657652509,0.695825739
419,0.639894806,0.611579957,0.654223366
420,0.643135719,0.626220834,0.674290659
421,0.631868852,0.566840434,0.638829513
422,0.664145622,0.649869902,0.688251648
423,0.672034386,0.638962312,0.672666762
424,0.651503634,0.601614637,0.657363
425,0.669101181,0.608693514,0.681248736
426,0.657270574,0.668082845,0.657139752
427,0.670530957,0.653508129,0.679652634
428,0.617443068,0.614537044,0.66634239
429,0.675156487,0.693153512,0.685894771
430,0.672590617,0.692732167,0.700971069
431,0.675118628,0.626878643,0.655120883
432,0.626925491,0.630510988,0.63554769
433,0.598580424,0.62257009,0.648830893
434,0.653700086,0.647988501,0.658360057
435,0.693043384,0.667196665,0.72044349
436,0.644014501,0.648599608,0.662839386
437,0.569154147,0.560832644,0.627990785
438,0.619195247,0.609141374,0.690651727
439,0.598576876,0.556694174,0.639252853
440,0.557681494,0.533344908,0.577812843
441,0.588792059,0.607430053,0.610343013
442,0.580555601,0.574417176,0.61255657
443,0.575169188,0.547736657,0.574892931
444,0.579355303,0.553242359,0.638789537
445,0.607229731,0.530356023,0.57696625
446,0.575399004,0.555023265,0.586489661
447,0.564180069,0.501390679,0.567435069
448,0.563566211,0.528497996,0.588258557
449,0.563667041,0.488790257,0.569055312
450,0.572332366,0.50466826,0.601194782
451,0.645886205,0.586074116,0.666489663
452,0.573275748,0.549286079,0.601987772
453,0.606990687,0.551357679,0.629069381
454,0.648628455,0.551421905,0.673647466
455,0.686894359,0.612664266,0.720535648
456,0.636091315,0.618052554,0.67866725
457,0.639445278,0.601753099,0.654262984
459,0.664057804,0.630853646,0.665152931
460,0.643172169,0.635925932,0.710877361
461,0.594103777,0.601918213,0.646817915
462,0.626315616,0.564131949,0.620698078
463,0.650383017,0.628306639,0.643782361
464,0.642531041,0.665041151,0.664579058
465,0.685827158,0.631021643,0.708674374
466,0.626936032,0.623211298,0.667020662
467,0.633726749,0.608493073,0.661956611
468,0.705249381,0.682251933,0.684828196
469,0.645196232,0.608995004,0.632480178
470,0.714265279,0.665065858,0.690227294
471,0.669220798,0.628067238,0.684580626
472,0.64355799,0.620744014,0.679007573
473,0.609953944,0.618260734,0.672538829
474,0.61678985,0.557862067,0.609041257
475,0.612265112,0.574322217,0.605558627
476,0.650357179,0.643554521,0.662340763
477,0.643427207,0.63282804,0.68916327
478,0.606589241,0.6169662,0.610396895
479,0.661090407,0.653372409,0.693181229
480,0.669263812,0.611379766,0.647395525
481,0.639228934,0.615235054,0.668014817
482,0.589020048,0.606447868,0.649589431
483,0.601225945,0.606394005,0.627707245
484,0.637475682,0.624399843,0.647971563
485,0.649598184,0.638794603,0.631257081
486,0.537958635,0.508954847,0.58781178
487,0.659118575,0.638688626,0.641086016
488,0.637073688,0.622161102,0.623285933
489,0.58259875,0.595349543,0.613280578
490,0.591491383,0.55409699,0.594676974
491,0.557531906,0.527662907,0.596044006
492,0.5734818,0.523595376,0.587345483
493,0.555974029,0.546643677,0.555770719
494,0.565696819,0.53729012,0.599511657
495,0.55761114,0.498679552,0.595765176
496,0.507247839,0.508433106,0.585151854
497,0.507146918,0.484334521,0.550487731
498,0.50237043,0.464570396,0.541437063
499,0.52029305,0.460473878,0.600549104
500,0.503106318,0.397048864,0.568613183
501,0.541566205,0.452082696,0.570438051
502,0.504187934,0.411129825,0.58434284
503,0.452439322,0.397642188,0.566551261
504,0.481080216,0.380949073,0.545654588
505,0.447281945,0.339947823,0.557933342
506,0.46346604,0.343337778,0.545151653
507,0.417003352,0.343650225,0.515156174
508,0.404906754,0.335446123,0.522951407
510,0.456855538,0.337078506,0.533102725
511,0.471449427,0.351493353,0.534671092
512,0.46936097,0.409899008,0.563139729
513,0.474779797,0.392730408,0.53558656
514,0.45731979,0.412622037,0.578607502
515,0.567176195,0.425254369,0.647094023
516,0.535618178,0.448106887,0.598222666
517,0.548581603,0.444557233,0.592194242
518,0.530029976,0.451374753,0.616814864
519,0.609542282,0.510115497,0.642843418
520,0.556482179,0.474811587,0.630223227
521,0.593793952,0.519029293,0.613235378
522,0.627452337,0.575705333,0.663142774
523,0.630617938,0.539012465,0.639057868
524,0.656561448,0.62761616,0.703415804
525,0.636488908,0.585467432,0.666629426
526,0.606566919,0.59304183,0.656751397
527,0.667627517,0.627768421,0.705736928
528,0.649940107,0.648191752,0.687421494
529,0.728794805,0.681548002,0.700064623
530,0.691269817,0.633710546,0.702315204
531,0.620975389,0.6275211,0.64834759
532,0.679208571,0.642275,0.739274087
533,0.625793232,0.591064079,0.646115286
534,0.658084277,0.600713158,0.70263088
535,0.65603487,0.589258575,0.692319992
536,0.697731616,0.663677278,0.697823141
537,0.69355812,0.647854371,0.731258216
538,0.639403217,0.590011153,0.65818635
539,0.598457072,0.577341132,0.619151318
540,0.612844639,0.558613989,0.631765518
541,0.610211485,0.566359732,0.658290319
542,0.599907223,0.588012698,0.628086898
543,0.558997674,0.554109814,0.582098269
544,0.615605318,0.575771058,0.658003433
545,0.61796435,0.611068907,0.635795925
546,0.573656931,0.602182877,0.630358133
547,0.602569017,0.576692734,0.665209098
548,0.610458795,0.600196354,0.665897958
549,0.56965729,0.540020916,0.672777843
550,0.614432408,0.581689808,0.644111955
551,0.591355168,0.524878287,0.671991658
552,0.644514594,0.606054239,0.696946375
553,0.64061048,0.569471264,0.661196444
554,0.668849669,0.575741265,0.657395217
555,0.695328029,0.648633313,0.703993473
556,0.663635226,0.568078969,0.662253344
557,0.652375969,0.589691334,0.686488016
558,0.656434369,0.575920625,0.7010057
559,0.601171695,0.535975122,0.647380326
561,0.651942912,0.628655844,0.740585201
562,0.65711138,0.636565986,0.737388902
563,0.635857803,0.560503209,0.713875186
564,0.685757292,0.651535981,0.762482457
565,0.596056832,0.540320063,0.659755154
566,0.621313803,0.555540287,0.691097679
567,0.619926297,0.571931634,0.704981756
568,0.647350235,0.599310739,0.706449919
569,0.654889129,0.621849966,0.690019403
570,0.662725192,0.563784266,0.735308352
571,0.680881304,0.623099122,0.774955463
572,0.636398854,0.564128919,0.720976684
573,0.652421189,0.617234123,0.766093624
574,0.647683107,0.605847054,0.72429255
575,0.637451065,0.550252342,0.688225472
576,0.66401754,0.578507228,0.678065085
577,0.584606423,0.541912112,0.67928237
578,0.594306034,0.519173288,0.618289325
579,0.639468256,0.599912975,0.696256332
580,0.641435397,0.562001252,0.640232944
581,0.596362585,0.598965111,0.647352729
582,0.627461248,0.606023483,0.712843966
583,0.625793202,0.622232985,0.671774659
584,0.614412341,0.610166612,0.682916694
585,0.653664245,0.609725678,0.695708785
586,0.665589335,0.640607657,0.709007792
587,0.615929985,0.608290129,0.665810797
588,0.722006046,0.725318146,0.792797637
589,0.654487006,0.600288792,0.663611445
590,0.716054879,0.686650329,0.741600914
591,0.716082356,0.63007822,0.742682102
592,0.730918003,0.681820188,0.762105815
593,0.717056744,0.703722787,0.746805124
594,0.710062159,0.654831929,0.71343622
595,0.693608594,0.63412921,0.676815832
596,0.676201653,0.635780227,0.713351848
597,0.668304318,0.615782523,0.757352126
598,0.724740696,0.658888314,0.719529057
599,0.698807293,0.641600275,0.764969759
600,0.692606908,0.58116034,0.736783249
601,0.646873299,0.593707197,0.735011859
602,0.653592868,0.561992083,0.77524698
603,0.660818381,0.561006052,0.762665572
604,0.65478209,0.589282923,0.75718276
605,0.667739483,0.553542895,0.781260791
606,0.662964734,0.547715271,0.76905055
607,0.68432978,0.545783484,0.752266321
608,0.667023422,0.538969977,0.747692559
609,0.633746547,0.549377921,0.689601982
610,0.627533191,0.547643476,0.732879543
612,0.666748586,0.620141757,0.747463379
613,0.654300356,0.612512054,0.795319033
614,0.626237157,0.591438961,0.753551784
615,0.609167191,0.555062068,0.729611797
616,0.641461167,0.622565222,0.771087103
617,0.686537358,0.612095857,0.807572665
618,0.609773868,0.590714457,0.717919264
619,0.691121036,0.700226498,0.787593815
620,0.761671903,0.695027514,0.869052839
621,0.739372583,0.668716602,0.831685596
622,0.759744805,0.700716736,0.818945034
623,0.693718974,0.695342672,0.792662416
624,0.738555752,0.690419378,0.802723908
625,0.765967045,0.751000705,0.850644145
626,0.763691,0.716253233,0.829859447
627,0.76684816,0.70289644,0.812667234
628,0.78059919,0.753537359,0.817961657
629,0.741521859,0.735630336,0.814964218
630,0.74825156,0.695663326,0.766375694
631,0.702900891,0.66253891,0.787983589
632,0.738708609,0.711984458,0.817256939
633,0.779588324,0.73609853,0.817336442
634,0.775555505,0.720004046,0.796682987
635,0.749304953,0.7134707,0.739435935
636,0.801623376,0.737497125,0.777593288
637,0.77770595,0.76839937,0.796594851
638,0.763928922,0.686105752,0.767664962
639,0.762269977,0.748710763,0.797328763
640,0.706408197,0.724109066,0.757403238
641,0.733783645,0.718749049,0.773641002
642,0.705532355,0.63532331,0.728665445
643,0.690126809,0.657066159,0.734430058
644,0.722176793,0.667891169,0.79537524
645,0.710211102,0.670253599,0.77254235
646,0.753948006,0.712341352,0.80203295
647,0.776453696,0.726514292,0.811307006
648,0.672603532,0.6344713,0.804604533
649,0.760398032,0.682723336,0.769751096
650,0.720526192,0.681136193,0.776906464
651,0.775820367,0.70943476,0.801507089
652,0.760808182,0.652536068,0.772703314
653,0.665342444,0.584917936,0.790562632
654,0.729814581,0.664542329,0.786723657
655,0.715080007,0.655195875,0.79718761
656,0.683396203,0.555402203,0.763301833
657,0.727847857,0.614577327,0.758175397
658,0.71645901,0.644600921,0.797757072
659,0.701142335,0.628061645,0.792086992
660,0.738343966,0.581637764,0.800199919
661,0.744417977,0.599690421,0.797957761
663,0.708750838,0.598204944,0.80133795
664,0.7034859,0.626901221,0.787481828
665,0.712894164,0.577860656,0.748870227
666,0.708685003,0.595863712,0.783084574
667,0.627358808,0.526927514,0.731999083
668,0.685576898,0.539268327,0.736745391
669,0.680759543,0.595151467,0.782666855
670,0.718146684,0.57771683,0.790360632
671,0.718427502,0.598918569,0.814683628
672,0.677921685,0.588316929,0.727570081
673,0.726737809,0.578441246,0.756659472
674,0.696252726,0.566073987,0.764075739
675,0.707190696,0.648717406,0.832951438
676,0.743053021,0.606917822,0.816513968
677,0.727901621,0.665632708,0.821603012
678,0.781258645,0.670223269,0.808774633
679,0.743357642,0.68688683,0.794441078
680,0.748656981,0.647437239,0.786784086
681,0.774984352,0.741810751,0.794228299
682,0.724642926,0.716322196,0.79056308
683,0.772976311,0.691647513,0.790634716
684,0.753581707,0.760859849,0.821768873
685,0.782642794,0.762093973,0.805827014
686,0.757353994,0.731375151,0.777467165
687,0.773005955,0.715719316,0.781090224
688,0.769708884,0.727372589,0.760344887
689,0.748993848,0.771162581,0.769318783
690,0.785558028,0.730890894,0.803086205
691,0.718157225,0.684966974,0.783133509
692,0.787990512,0.722338719,0.807586493
693,0.809379441,0.777389061,0.799463127
694,0.762173218,0.709065659,0.771837585
695,0.743258657,0.696080458,0.784777117
696,0.711068436,0.668804193,0.748457227
697,0.731101278,0.715977859,0.756375217
698,0.703586553,0.639518473,0.776869051
699,0.700803025,0.620479617,0.755146019
700,0.717704755,0.637740028,0.72000792
701,0.692878338,0.598209126,0.742757194
702,0.648169282,0.602085423,0.703924341
703,0.620167269,0.557986124,0.719466271
704,0.663102947,0.573389106,0.747244251
705,0.641351752,0.561723335,0.709397171
706,0.636159472,0.589508069,0.737385097
707,0.627306821,0.560776474,0.705140643
