Step,data_size: 100000 - entropy,data_size: 100000 - entropy__MIN,data_size: 100000 - entropy__MAX
78,0.685857594,0.682096362,0.689618826
79,0.685897678,0.682067811,0.689727545
80,0.686878771,0.683864772,0.689892769
81,0.68642059,0.683084249,0.68975693
82,0.686320126,0.68256104,0.690079212
83,0.686750233,0.683666706,0.68983376
84,0.685642093,0.681425631,0.689858556
85,0.686791122,0.683310986,0.690271258
86,0.686281025,0.682377458,0.690184593
87,0.685247749,0.680785179,0.689710319
88,0.684725672,0.679758847,0.689692497
89,0.68515569,0.680288851,0.690022528
90,0.684411734,0.679091632,0.689731836
91,0.683966428,0.67820704,0.689725816
92,0.683603078,0.677623868,0.689582288
93,0.681932449,0.67467761,0.689187288
94,0.682951391,0.676758647,0.689144135
95,0.682537198,0.676293015,0.688781381
96,0.682128817,0.675579727,0.688677907
97,0.682567894,0.67674458,0.688391209
98,0.683489561,0.678926528,0.688052595
99,0.682229459,0.677175701,0.687283218
100,0.682060897,0.677265048,0.686856747
102,0.681598872,0.677234113,0.685963631
103,0.680512071,0.676888466,0.684135675
104,0.683118552,0.6808604,0.685376704
105,0.681928247,0.679649353,0.684207141
106,0.681783289,0.679974854,0.683591723
107,0.679742873,0.676546752,0.682938993
108,0.67979449,0.676530898,0.683058083
109,0.678821892,0.675493538,0.682150245
110,0.67848894,0.675071657,0.681906223
111,0.678967863,0.675998747,0.681936979
112,0.677675009,0.673493981,0.681856036
113,0.677492291,0.673475504,0.681509078
114,0.675100327,0.669822693,0.68037796
115,0.676647514,0.671695411,0.681599617
116,0.681075573,0.678502738,0.683648407
117,0.675460488,0.670253694,0.680667281
118,0.676086307,0.671030402,0.681142211
119,0.676394939,0.67165637,0.681133509
120,0.67564708,0.67076087,0.68053329
121,0.678873092,0.676160097,0.681586087
122,0.67870903,0.676523864,0.680894196
123,0.678764284,0.676541209,0.680987358
124,0.680333853,0.678627729,0.682039976
125,0.682147354,0.681489885,0.682804823
126,0.681126535,0.680245161,0.682007909
127,0.681658834,0.681601286,0.681716383
128,0.681045771,0.680762649,0.681328893
129,0.681168973,0.680702627,0.68163532
130,0.680963874,0.680322886,0.681604862
131,0.681557804,0.681424081,0.681691527
132,0.681051999,0.680882454,0.681221545
133,0.680561006,0.680140615,0.680981398
134,0.678491473,0.67826587,0.678717077
135,0.677686393,0.676130414,0.679242373
136,0.67816633,0.677816212,0.678516448
137,0.675927669,0.674579859,0.677275479
138,0.675207794,0.672703505,0.677712083
139,0.674834937,0.67156589,0.678103983
140,0.675792873,0.673721611,0.677864134
141,0.676641911,0.674833238,0.678450584
142,0.677696347,0.676698089,0.678694606
143,0.674848676,0.673793733,0.675903618
144,0.675608993,0.674713254,0.676504731
145,0.676658303,0.676434755,0.67688185
146,0.675664008,0.675021529,0.676306486
147,0.676366478,0.676032603,0.676700354
148,0.676132828,0.675677359,0.676588297
149,0.67538023,0.675031185,0.675729275
150,0.676671892,0.676031113,0.677312672
151,0.674951017,0.674816251,0.675085783
153,0.674606323,0.674060285,0.675152361
154,0.676221013,0.675575614,0.676866412
155,0.672979176,0.672300637,0.673657715
156,0.676890343,0.676486015,0.677294672
157,0.675924808,0.675148845,0.676700771
158,0.67515111,0.673560143,0.676742077
159,0.673520058,0.672405958,0.674634159
160,0.674163014,0.672500432,0.675825596
161,0.6727404,0.671521008,0.673959792
162,0.671932697,0.670199275,0.67366612
163,0.673119605,0.672328949,0.67391026
164,0.674022019,0.673725963,0.674318075
165,0.671557099,0.67076081,0.672353387
166,0.671286106,0.671085894,0.671486318
167,0.669308901,0.668333888,0.670283914
168,0.671966314,0.670867503,0.673065126
169,0.677374512,0.676250875,0.678498149
170,0.675277829,0.672894597,0.677661061
171,0.673784375,0.671306133,0.676262617
172,0.677748322,0.67585516,0.679641485
173,0.676779032,0.675652623,0.67790544
174,0.674936533,0.673585773,0.676287293
175,0.676604748,0.675895214,0.677314281
176,0.676172882,0.675777674,0.676568091
177,0.673776865,0.673187971,0.674365759
178,0.673741877,0.673388481,0.674095273
179,0.677311599,0.676952362,0.677670836
180,0.676828593,0.676621497,0.677035689
181,0.676231474,0.675962865,0.676500082
182,0.676407784,0.675994515,0.676821053
183,0.673800915,0.67235297,0.675248861
184,0.674181819,0.673142374,0.675221264
185,0.673404783,0.671310902,0.675498664
186,0.677717507,0.675833225,0.679601789
187,0.675218493,0.672003508,0.678433478
188,0.673397303,0.669244289,0.677550316
189,0.673882872,0.669167399,0.678598344
190,0.672520339,0.668085814,0.676954865
191,0.673446983,0.668820143,0.678073823
192,0.671084374,0.666756511,0.675412238
193,0.670609444,0.665273786,0.675945103
194,0.673406065,0.668452084,0.678360045
195,0.671786427,0.667425513,0.676147342
196,0.670676202,0.667364299,0.673988104
197,0.670285285,0.668546975,0.672023594
198,0.671720058,0.670270562,0.673169553
199,0.674960732,0.674220324,0.675701141
200,0.675388187,0.675270855,0.675505519
201,0.671025395,0.669848442,0.672202349
202,0.671540171,0.671352088,0.671728253
204,0.671137601,0.669952095,0.672323108
205,0.670327693,0.669814587,0.6708408
206,0.6732122,0.672837317,0.673587084
207,0.668125063,0.667470872,0.668779254
208,0.670780271,0.66950947,0.672051072
209,0.669922173,0.668819785,0.671024561
210,0.67402938,0.673847735,0.674211025
211,0.670931458,0.66974926,0.672113657
212,0.672567427,0.670879841,0.674255013
213,0.671122402,0.668622971,0.673621833
214,0.670553565,0.667452574,0.673654556
215,0.670732915,0.668365479,0.673100352
216,0.666666359,0.663453281,0.669879436
217,0.669939786,0.666195929,0.673683643
218,0.670194834,0.66696012,0.673429549
219,0.672385186,0.669222057,0.675548315
220,0.671301097,0.66705811,0.675544083
221,0.66979444,0.665257633,0.674331248
222,0.668965727,0.664731801,0.673199654
223,0.670205116,0.666362286,0.674047947
224,0.668833107,0.665385127,0.672281086
225,0.667954117,0.664302588,0.671605647
226,0.670322537,0.667595804,0.673049271
227,0.667059124,0.66316855,0.670949697
228,0.665673524,0.660946131,0.670400918
229,0.66664961,0.6626302,0.670669019
230,0.666970372,0.663905442,0.670035303
231,0.669343621,0.666090846,0.672596395
232,0.667099684,0.662277997,0.671921372
233,0.671417832,0.667062283,0.675773382
234,0.664544731,0.658595026,0.670494437
235,0.662730038,0.657882094,0.667577982
236,0.666009128,0.659369409,0.672648847
237,0.66450724,0.658817768,0.670196712
238,0.666989654,0.660672009,0.6733073
239,0.665961236,0.658873141,0.673049331
240,0.665077031,0.660653532,0.66950053
241,0.666204214,0.65951103,0.672897398
242,0.668438464,0.664674342,0.672202587
243,0.669664383,0.664674103,0.674654663
244,0.669669241,0.665810108,0.673528373
245,0.66853708,0.667469561,0.669604599
246,0.666567385,0.665739596,0.667395175
247,0.671641052,0.670415163,0.67286694
248,0.672625422,0.671687424,0.673563421
249,0.671921521,0.670555651,0.673287392
250,0.669305176,0.668837905,0.669772446
251,0.668643773,0.666631341,0.670656204
252,0.672672302,0.670084715,0.675259888
253,0.670452833,0.667615354,0.673290312
255,0.676140755,0.674748003,0.677533507
256,0.674818575,0.673625708,0.676011443
257,0.67360428,0.672659814,0.674548745
258,0.674956888,0.673836708,0.676077068
259,0.672732741,0.672033668,0.673431814
260,0.673809618,0.672908366,0.67471087
261,0.672877222,0.672649562,0.673104882
262,0.677703768,0.677412629,0.677994907
263,0.673211962,0.672898531,0.673525393
264,0.675055236,0.674302816,0.675807655
265,0.679305851,0.678701818,0.679909885
266,0.67730695,0.675502181,0.679111719
267,0.67852971,0.675832331,0.681227088
268,0.677637398,0.673511326,0.68176347
269,0.677615017,0.67385757,0.681372464
270,0.680778503,0.677214324,0.684342682
271,0.678664386,0.674510777,0.682817996
272,0.67856586,0.674368441,0.682763278
273,0.680796683,0.676668763,0.684924603
274,0.679711133,0.675420761,0.684001505
275,0.681061834,0.676590562,0.685533106
276,0.680457413,0.675588012,0.685326815
277,0.678797454,0.673951805,0.683643103
278,0.679495215,0.674069643,0.684920788
279,0.679057658,0.673341155,0.68477416
280,0.678076386,0.672123075,0.684029698
281,0.67901957,0.673189342,0.684849799
282,0.680505842,0.67517513,0.685836554
283,0.679761589,0.673965812,0.685557365
284,0.681603402,0.676486135,0.686720669
285,0.677442193,0.671177864,0.683706522
286,0.677663416,0.672764182,0.682562649
287,0.67792359,0.672065318,0.683781862
288,0.677554905,0.672014952,0.683094859
289,0.677324504,0.671953559,0.682695448
290,0.675379872,0.669220209,0.681539536
291,0.674780726,0.668664873,0.68089658
292,0.676474363,0.671636581,0.681312144
293,0.678943276,0.674694419,0.683192134
294,0.67508629,0.670137405,0.680035174
295,0.679878294,0.676194668,0.683561921
296,0.67490083,0.669975042,0.679826617
297,0.677745134,0.67322582,0.682264447
298,0.671957105,0.666543722,0.677370489
299,0.677415013,0.674106896,0.680723131
300,0.676224768,0.671598315,0.680851221
301,0.675064415,0.670913398,0.679215431
302,0.678915203,0.674946666,0.682883739
303,0.676443875,0.670937896,0.681949854
304,0.676859558,0.671900153,0.681818962
306,0.674882472,0.669207871,0.680557072
307,0.676695466,0.670891821,0.682499111
308,0.6749295,0.668601394,0.681257606
309,0.676780194,0.670720637,0.682839751
310,0.676233083,0.670120597,0.682345569
311,0.677021116,0.670992017,0.683050215
312,0.677700937,0.671095312,0.684306562
313,0.675953001,0.668597639,0.683308363
314,0.675540447,0.668657541,0.682423353
315,0.6756787,0.669096053,0.682261348
316,0.674323529,0.667346954,0.681300104
317,0.677249193,0.671063542,0.683434844
318,0.675535172,0.669636309,0.681434035
319,0.676883161,0.671482027,0.682284296
320,0.673778504,0.666324675,0.681232333
321,0.676526904,0.670598745,0.682455063
322,0.676870376,0.670576692,0.68316406
323,0.677520871,0.671245933,0.68379581
324,0.677439481,0.671713948,0.683165014
325,0.677371174,0.671332836,0.683409512
326,0.679421097,0.674090028,0.684752166
327,0.677681595,0.67140007,0.68396312
328,0.67773217,0.671870351,0.683593988
329,0.678643197,0.673210144,0.68407625
330,0.675513804,0.670255959,0.680771649
331,0.679290235,0.673979282,0.684601188
332,0.678584278,0.673242867,0.683925688
333,0.678256214,0.672171772,0.684340656
334,0.680132061,0.675194919,0.685069203
335,0.679231435,0.673517525,0.684945345
336,0.680060714,0.674502134,0.685619295
337,0.679806828,0.674561799,0.685051858
338,0.677822083,0.67237395,0.683270216
339,0.67887488,0.673673928,0.684075832
340,0.67916736,0.673643768,0.684690952
341,0.680301815,0.675431311,0.685172319
342,0.679066539,0.674780428,0.683352649
343,0.678339571,0.673838198,0.682840943
344,0.676791698,0.671036422,0.682546973
345,0.678692043,0.673497021,0.683887064
346,0.678659678,0.674073935,0.68324542
347,0.67861107,0.673318446,0.683903694
348,0.678000897,0.672664285,0.68333751
349,0.676577747,0.671009123,0.68214637
350,0.678843439,0.673714757,0.68397212
351,0.677879661,0.672577381,0.683181942
352,0.678310663,0.672849238,0.683772087
353,0.679344594,0.674462497,0.684226692
354,0.674978256,0.669251144,0.680705369
355,0.677795976,0.67221725,0.683374703
357,0.677427769,0.671392322,0.683463216
358,0.674518049,0.668529272,0.680506825
359,0.676553309,0.67029202,0.682814598
360,0.676780432,0.670192599,0.683368266
361,0.679281116,0.673481941,0.68508029
362,0.678336442,0.672000527,0.684672356
363,0.676185101,0.669599712,0.682770491
364,0.676295251,0.669887602,0.682702899
365,0.677006394,0.670992494,0.683020294
366,0.679540634,0.673582554,0.685498714
367,0.675513238,0.668742955,0.682283521
368,0.676938832,0.670331955,0.683545709
369,0.678284734,0.672056258,0.684513211
370,0.675820082,0.668922782,0.682717383
371,0.676091433,0.668943882,0.683238983
372,0.676889151,0.670126557,0.683651745
373,0.676509887,0.669129908,0.683889866
374,0.676866591,0.670187652,0.68354553
375,0.676313549,0.668270588,0.684356511
376,0.676732838,0.6698699,0.683595777
377,0.676008672,0.667948961,0.684068382
378,0.675850213,0.667889178,0.683811247
379,0.676218063,0.668058932,0.684377193
380,0.67614314,0.668811977,0.683474302
381,0.677483708,0.670108378,0.684859037
382,0.676167309,0.667230844,0.685103774
383,0.678063929,0.670546174,0.685581684
384,0.677256554,0.669094026,0.685419083
385,0.676893085,0.668427885,0.685358286
386,0.677418828,0.668331265,0.686506391
387,0.679151297,0.671462536,0.686840057
388,0.679655999,0.672069252,0.687242746
389,0.676713288,0.667504191,0.685922384
390,0.67578578,0.666746795,0.684824765
391,0.676939607,0.667391539,0.686487675
392,0.677453011,0.66773963,0.687166393
393,0.67509523,0.664651811,0.68553865
394,0.679033309,0.670591354,0.687475264
395,0.675745934,0.666632235,0.684859633
396,0.676314086,0.666115522,0.686512649
397,0.676800996,0.666986346,0.686615646
398,0.679830909,0.671917677,0.687744141
399,0.675686002,0.665861964,0.685510039
400,0.67625007,0.666698456,0.685801685
401,0.673478812,0.663421154,0.68353647
402,0.677808166,0.667922735,0.687693596
403,0.676893532,0.666786671,0.687000394
404,0.675416678,0.664723158,0.686110198
405,0.6754269,0.664932668,0.685921133
406,0.676913857,0.667366385,0.686461329
408,0.67911166,0.669542432,0.688680887
409,0.675551623,0.664988399,0.686114848
410,0.673397779,0.660628676,0.686166883
411,0.678114831,0.668034792,0.688194871
412,0.678098202,0.667797983,0.688398421
413,0.677786022,0.667416036,0.688156009
414,0.678682566,0.669040978,0.688324153
415,0.676436424,0.664676011,0.688196838
416,0.674430519,0.661574721,0.687286317
417,0.67538017,0.662798822,0.687961519
418,0.676567644,0.664853275,0.688282013
419,0.675377995,0.662717223,0.688038766
420,0.680094659,0.671070039,0.689119279
421,0.674658149,0.661508203,0.687808096
422,0.673380762,0.659578621,0.687182903
423,0.675966829,0.66342032,0.688513339
424,0.676792175,0.665059209,0.68852514
425,0.673883885,0.659441531,0.68832624
426,0.676660717,0.664714456,0.688606977
427,0.67800799,0.667097867,0.688918114
428,0.67572996,0.66364485,0.68781507
429,0.675154209,0.662317395,0.687991023
430,0.676654726,0.665345192,0.687964261
431,0.675676078,0.663452864,0.687899292
432,0.676232725,0.664701939,0.687763512
433,0.677036971,0.665554881,0.688519061
434,0.675947458,0.664295852,0.687599063
435,0.67764172,0.66689074,0.688392699
436,0.677366048,0.66602993,0.688702166
437,0.678510696,0.667859674,0.689161718
438,0.677528858,0.665892482,0.689165235
439,0.677823275,0.665981889,0.689664662
440,0.677789927,0.665674627,0.689905226
441,0.678072602,0.667056024,0.689089179
442,0.677131802,0.665325701,0.688937902
443,0.67827335,0.667136312,0.689410388
444,0.678180486,0.667007685,0.689353287
445,0.67555517,0.662953615,0.688156724
446,0.673843265,0.660466492,0.687220037
447,0.675216228,0.662868857,0.687563598
448,0.675098598,0.662875891,0.687321305
449,0.675675422,0.664068282,0.687282562
450,0.67876032,0.66822648,0.689294159
451,0.675680071,0.664425969,0.686934173
452,0.674993217,0.663273335,0.686713099
453,0.676323175,0.666082025,0.686564326
454,0.676761687,0.665293157,0.688230217
455,0.675170034,0.663114369,0.687225699
456,0.678243756,0.667352319,0.689135194
457,0.675889015,0.663531721,0.68824631
459,0.676037163,0.664379418,0.687694907
460,0.676185101,0.664325416,0.688044786
461,0.677591205,0.666604996,0.688577414
462,0.678863585,0.668445587,0.689281583
463,0.675243586,0.662767768,0.687719405
464,0.6770854,0.665751219,0.68841958
465,0.678090006,0.667303026,0.688876987
466,0.678792775,0.66849494,0.68909061
467,0.677864343,0.66718173,0.688546956
468,0.676843613,0.665810525,0.687876701
469,0.678721547,0.668803334,0.68863976
470,0.676987469,0.665953636,0.688021302
471,0.677369624,0.667899132,0.686840117
472,0.677626789,0.668375492,0.686878085
473,0.678042203,0.668848813,0.687235594
474,0.677743375,0.668196976,0.687289774
475,0.678617954,0.670801282,0.686434627
476,0.6775572,0.669126451,0.685987949
477,0.677957356,0.669800639,0.686114073
478,0.678729445,0.671171129,0.686287761
479,0.678081334,0.670406938,0.68575573
480,0.677879423,0.670183301,0.685575545
481,0.678713769,0.672399998,0.68502754
482,0.679577291,0.67326045,0.685894132
483,0.674441874,0.66588068,0.683003068
484,0.675831735,0.667935133,0.683728337
485,0.678653866,0.672216058,0.685091674
486,0.677492142,0.670339704,0.68464458
487,0.679339826,0.67285049,0.685829163
488,0.677500516,0.67069006,0.684310973
489,0.677635372,0.671197832,0.684072912
490,0.679373443,0.672757208,0.685989678
491,0.678816587,0.672174275,0.685458899
492,0.679273218,0.672586322,0.685960114
493,0.676980466,0.669577122,0.68438381
494,0.680373341,0.674204528,0.686542153
495,0.679124922,0.672584116,0.685665727
496,0.676885486,0.669373214,0.684397757
497,0.675578088,0.667706013,0.683450162
498,0.677525163,0.670802236,0.68424809
499,0.672484607,0.664720476,0.680248737
500,0.675440133,0.668092191,0.682788074
501,0.67632091,0.668577969,0.684063852
502,0.67435047,0.666142821,0.682558119
503,0.675792783,0.668521583,0.683063984
504,0.673670202,0.665592968,0.681747437
505,0.67350933,0.665885508,0.681133151
506,0.673067927,0.66587925,0.680256605
507,0.672290474,0.664524138,0.68005681
508,0.672646105,0.665384114,0.679908097
510,0.672458291,0.665734708,0.679181874
511,0.671238333,0.6637097,0.678766966
512,0.673864216,0.667811334,0.679917097
513,0.670965642,0.66356796,0.678363323
514,0.675477356,0.670054018,0.680900693
515,0.675777018,0.669906497,0.681647539
516,0.672674298,0.665175915,0.680172682
517,0.674632758,0.667494416,0.6817711
518,0.676901519,0.670583785,0.683219254
519,0.677695781,0.671697378,0.683694184
520,0.67559126,0.66913259,0.68204993
521,0.677867591,0.671555281,0.684179902
522,0.675491452,0.668033719,0.682949185
523,0.676120162,0.669138551,0.683101773
524,0.678711593,0.672813892,0.684609294
525,0.675285757,0.667150736,0.683420777
526,0.676927775,0.66960609,0.684249461
527,0.67789802,0.671004236,0.684791803
528,0.676300228,0.668981433,0.683619022
529,0.677007884,0.670595825,0.683419943
530,0.673776329,0.665522575,0.682030082
531,0.67783463,0.670830786,0.684838474
532,0.674407661,0.666386902,0.68242842
533,0.677465826,0.670390904,0.684540749
534,0.675503492,0.668220997,0.682785988
535,0.677360415,0.670182645,0.684538186
536,0.677032739,0.669721961,0.684343517
537,0.675876379,0.668718696,0.683034062
538,0.672457218,0.664142847,0.680771589
539,0.673863411,0.665949821,0.681777
540,0.674482107,0.667087317,0.681876898
541,0.676140755,0.669791758,0.682489753
542,0.672428191,0.664644122,0.680212259
543,0.674024105,0.667371273,0.680676937
544,0.674199581,0.667325974,0.681073189
545,0.674409777,0.667065382,0.681754172
546,0.6727992,0.665541291,0.680057108
547,0.673621863,0.666725397,0.680518329
548,0.677086145,0.670916975,0.683255315
549,0.677375466,0.671390295,0.683360636
550,0.673802972,0.66724515,0.680360794
551,0.676818937,0.671442509,0.682195365
552,0.674689233,0.668263912,0.681114554
553,0.674973011,0.6689924,0.680953622
554,0.672308981,0.665198743,0.679419219
555,0.67392534,0.667285204,0.680565476
556,0.673759073,0.668193877,0.679324269
557,0.673826098,0.667615056,0.680037141
558,0.675841302,0.670160174,0.681522429
559,0.673050702,0.666692376,0.679409027
561,0.674022526,0.667828262,0.680216789
562,0.676358342,0.670696139,0.682020545
563,0.675228029,0.669508755,0.680947304
564,0.674436986,0.668537319,0.680336654
565,0.672806501,0.66626817,0.679344833
566,0.677345425,0.672063529,0.68262732
567,0.676324278,0.670594513,0.682054043
568,0.674891233,0.669136703,0.680645764
569,0.673017621,0.666662395,0.679372847
570,0.676931381,0.67207104,0.681791723
571,0.677070975,0.672194242,0.681947708
572,0.675038844,0.670101345,0.679976344
573,0.675681412,0.670413971,0.680948853
574,0.674089462,0.668935716,0.679243207
575,0.673465997,0.66859597,0.678336024
576,0.677646816,0.674045026,0.681248605
577,0.674510509,0.669339597,0.67968142
578,0.675838858,0.67136687,0.680310845
579,0.676285952,0.672582746,0.679989159
580,0.676438808,0.671969831,0.680907786
581,0.678166389,0.675269365,0.681063414
582,0.676639676,0.672881961,0.680397391
583,0.678281844,0.6755144,0.681049287
584,0.679002881,0.675883293,0.682122469
585,0.676129311,0.673103929,0.679154694
586,0.674782187,0.671043873,0.678520501
587,0.674965799,0.670778513,0.679153085
588,0.675497085,0.671111465,0.679882705
589,0.676107228,0.672826588,0.679387867
590,0.674716234,0.67055279,0.678879678
591,0.677082688,0.67378813,0.680377245
592,0.67759338,0.674250722,0.680936038
593,0.679332703,0.67697078,0.681694627
594,0.677755654,0.675348461,0.680162847
595,0.677070826,0.674430192,0.679711461
596,0.675457239,0.67216301,0.678751469
597,0.676877797,0.673219383,0.680536211
598,0.676681131,0.673160613,0.68020165
599,0.677842826,0.673587203,0.682098448
600,0.673697978,0.668581188,0.678814769
601,0.675934643,0.670892596,0.680976689
602,0.675670177,0.670861661,0.680478692
603,0.676014274,0.671671093,0.680357456
604,0.675469309,0.670492709,0.68044591
605,0.675983191,0.671398044,0.680568337
606,0.676131368,0.671045721,0.681217015
607,0.674463212,0.668976426,0.679949999
608,0.676255167,0.671493828,0.681016505
609,0.674571127,0.668997645,0.680144608
610,0.676361203,0.671772242,0.680950165
612,0.676806033,0.672149956,0.681462109
613,0.67267409,0.66672343,0.678624749
614,0.672423691,0.666836858,0.678010523
615,0.671426684,0.664533496,0.678319871
616,0.673253268,0.667635202,0.678871334
617,0.67506662,0.669910133,0.680223107
618,0.674958438,0.670189381,0.679727495
619,0.674694687,0.668966293,0.680423081
620,0.675505877,0.67083478,0.680176973
621,0.675131142,0.67061615,0.679646134
622,0.675282836,0.670864165,0.679701507
623,0.676768482,0.673141181,0.680395782
624,0.674371421,0.670602798,0.678140044
625,0.677673697,0.674978137,0.680369258
626,0.676636815,0.672936201,0.680337429
627,0.679445714,0.676339746,0.682551682
628,0.677481592,0.673866451,0.681096733
629,0.677676171,0.672929883,0.682422459
630,0.679447204,0.675928175,0.682966232
631,0.679190874,0.675581098,0.682800651
632,0.680194616,0.67685318,0.683536053
633,0.679930538,0.676884413,0.682976663
634,0.681379914,0.678417385,0.684342444
635,0.678950042,0.67529887,0.682601213
636,0.680992305,0.677986264,0.683998346
637,0.679444909,0.675670028,0.68321979
638,0.68064636,0.677143693,0.684149027
639,0.680261135,0.677515984,0.683006287
640,0.680209726,0.677293956,0.683125496
641,0.679823488,0.676437438,0.683209538
642,0.678045452,0.673955977,0.682134926
643,0.679082096,0.675510526,0.682653666
644,0.680351675,0.677555799,0.68314755
645,0.679125786,0.676101446,0.682150126
646,0.677187711,0.673531115,0.680844307
647,0.678218156,0.67495048,0.681485832
648,0.677841634,0.674554408,0.68112886
649,0.676079959,0.672252178,0.679907739
650,0.677065611,0.673317015,0.680814207
651,0.674671203,0.669992745,0.679349661
652,0.675517023,0.670775831,0.680258214
653,0.675424188,0.670210183,0.680638194
654,0.673147351,0.667763352,0.678531349
655,0.674948603,0.670056343,0.679840863
656,0.674203455,0.66821444,0.680192471
657,0.67525062,0.669627368,0.680873871
658,0.672123253,0.665647566,0.67859894
659,0.674221784,0.669392467,0.679051101
660,0.672581196,0.666672647,0.678489745
661,0.674966335,0.669634759,0.680297911
663,0.674582154,0.669332922,0.679831386
664,0.673717052,0.668215811,0.679218292
665,0.673909843,0.668188035,0.67963165
666,0.676703095,0.672697842,0.680708349
667,0.678953379,0.67512697,0.682779789
668,0.675393045,0.670491099,0.680294991
669,0.67493704,0.670799553,0.679074526
670,0.673440695,0.670570314,0.676311076
671,0.676643312,0.673398256,0.679888368
672,0.67863518,0.677052855,0.680217505
673,0.675667465,0.674444795,0.676890135
674,0.677513272,0.675703585,0.679322958
675,0.67700538,0.67616874,0.677842021
676,0.677425116,0.6766482,0.678202033
677,0.677240372,0.67589432,0.678586423
678,0.676286548,0.675672531,0.676900566
679,0.677357942,0.67548871,0.679227173
680,0.678371459,0.677645087,0.679097831
681,0.678605527,0.677987337,0.679223716
682,0.677894384,0.677087009,0.678701758
683,0.679052532,0.678455532,0.679649532
684,0.678543806,0.676564038,0.680523574
685,0.679289341,0.677393258,0.681185424
686,0.680224329,0.678088963,0.682359695
687,0.678313732,0.676313162,0.680314302
688,0.679585189,0.677268922,0.681901455
689,0.680695087,0.678375244,0.683014929
690,0.67831248,0.675330222,0.681294739
691,0.681021303,0.678416848,0.683625758
692,0.680900395,0.67841208,0.68338871
693,0.679030418,0.675461292,0.682599545
694,0.679539174,0.676536381,0.682541966
695,0.678112537,0.674860299,0.681364775
696,0.680498004,0.678049922,0.682946086
697,0.678464085,0.675457239,0.681470931
698,0.677187741,0.67443049,0.679944992
699,0.677424937,0.675641239,0.679208636
700,0.678655207,0.676433921,0.680876493
701,0.676678926,0.67350179,0.679856062
702,0.678314179,0.675908864,0.680719495
703,0.679386646,0.67669189,0.682081401
704,0.678021312,0.674838424,0.6812042
705,0.67738077,0.673399448,0.681362092
706,0.677948743,0.674015462,0.681882024
707,0.676202327,0.671637237,0.680767417
