"Step","data_size: 100000 - entropy","data_size: 100000 - entropy__MIN","data_size: 100000 - entropy__MAX"
"186","0.6915194690227509","0.6909599900245667","0.6920789480209351"
"187","0.6914840936660767","0.6909798979759216","0.6919882893562317"
"188","0.6915113031864166","0.6908323764801025","0.6921902298927307"
"189","0.6916731595993042","0.6912140250205994","0.692132294178009"
"190","0.6915055513381958","0.6909739971160889","0.6920371055603027"
"191","0.6916329562664032","0.6911627650260925","0.6921031475067139"
"192","0.6915952563285828","0.6911284327507019","0.6920620799064636"
"193","0.6914032995700836","0.690820574760437","0.6919860243797302"
"194","0.6913655996322632","0.690771758556366","0.6919594407081604"
"195","0.6912372410297394","0.6904777884483337","0.691996693611145"
"196","0.6909785568714142","0.6904274821281433","0.6915296316146851"
"197","0.6906200051307678","0.6902434825897217","0.690996527671814"
"198","0.6908452212810516","0.69056636095047","0.6911240816116333"
"199","0.6902557909488678","0.689735472202301","0.6907761096954346"
"200","0.69012650847435","0.6898815035820007","0.6903715133666992"
"201","0.6905681192874908","0.690438985824585","0.6906972527503967"
"202","0.6902273297309875","0.6899279952049255","0.6905266642570496"
"203","0.6902113854885101","0.6896821856498718","0.6907405853271484"
"205","0.6899785101413727","0.6888082027435303","0.6911488175392151"
"206","0.690080851316452","0.6890251040458679","0.6911365985870361"
"207","0.6895251870155334","0.6879411935806274","0.6911091804504395"
"208","0.6898159980773926","0.6882749795913696","0.6913570165634155"
"209","0.6894785761833191","0.6878185272216797","0.6911386251449585"
"210","0.68960040807724","0.6874744296073914","0.6917263865470886"
"211","0.6899839043617249","0.6884599924087524","0.6915078163146973"
"212","0.6900883615016937","0.6885026097297668","0.6916741132736206"
"213","0.6901926398277283","0.6885418891906738","0.6918433904647827"
"214","0.6905235946178436","0.6893860101699829","0.6916611790657043"
"215","0.6902160346508026","0.6890503764152527","0.6913816928863525"
"216","0.6899293959140778","0.6883124113082886","0.6915463805198669"
"217","0.6900767385959625","0.6889901161193848","0.6911633610725403"
"218","0.6902090013027191","0.6895437836647034","0.6908742189407349"
"219","0.6902947723865509","0.6896467804908752","0.6909427642822266"
"220","0.6905089616775513","0.6902997493743896","0.6907181739807129"
"221","0.6909408867359161","0.6908236145973206","0.6910581588745117"
"222","0.6910757720470428","0.690910279750824","0.6912412643432617"
"223","0.6912752985954285","0.6911778450012207","0.6913727521896362"
"224","0.6913070380687714","0.6909876465797424","0.6916264295578003"
"225","0.691033661365509","0.6908203363418579","0.6912469863891602"
"226","0.6909641623497009","0.6904205083847046","0.6915078163146973"
"227","0.6907316446304321","0.6898720860481262","0.691591203212738"
"228","0.6904910206794739","0.6896504759788513","0.6913315653800964"
"229","0.6901222467422485","0.6886550784111023","0.6915894150733948"
"230","0.6898989677429199","0.6883190870285034","0.6914788484573364"
"231","0.6897372901439667","0.6880980134010315","0.6913765668869019"
"232","0.6897924840450287","0.6880390048027039","0.6915459632873535"
"233","0.6889350414276123","0.6862397789955139","0.6916303038597107"
"234","0.6884085237979889","0.6854545474052429","0.6913625001907349"
"235","0.6887341737747192","0.6862223148345947","0.6912460327148438"
"236","0.6884996592998505","0.6860743165016174","0.6909250020980835"
"237","0.6887546479701996","0.6861940622329712","0.691315233707428"
"238","0.6892173886299133","0.6870144605636597","0.691420316696167"
"239","0.6892739832401276","0.6873956918716431","0.6911522746086121"
"240","0.6902808845043182","0.6891722679138184","0.6913895010948181"
"241","0.6907281279563904","0.6901626586914062","0.6912935972213745"
"242","0.6911736726760864","0.6906474828720093","0.6916998624801636"
"243","0.6912376284599304","0.6909466981887817","0.6915285587310791"
"244","0.6912745237350464","0.6910395622253418","0.691509485244751"
"245","0.6915516257286072","0.6915239095687866","0.6915793418884277"
"246","0.6914706528186798","0.6913431286811829","0.6915981769561768"
"247","0.6916333436965942","0.6914708018302917","0.6917958855628967"
"248","0.6913367807865143","0.6912063360214233","0.6914672255516052"
"249","0.6914820075035095","0.6911209225654602","0.6918430924415588"
"250","0.6914859116077423","0.6913040280342102","0.6916677951812744"
"251","0.6913806200027466","0.6913618445396423","0.6913993954658508"
"252","0.6910251080989838","0.6906974911689758","0.6913527250289917"
"253","0.6910102069377899","0.6908753514289856","0.6911450624465942"
"254","0.6909609436988831","0.6908223628997803","0.6910995244979858"
"256","0.6906929910182953","0.690648078918457","0.6907379031181335"
"257","0.6904421150684357","0.6903582811355591","0.6905259490013123"
"258","0.6902714967727661","0.6899656057357788","0.6905773878097534"
"259","0.6901553571224213","0.6897183060646057","0.6905924081802368"
"260","0.6898658573627472","0.6894533634185791","0.6902783513069153"
"261","0.6897551417350769","0.689391553401947","0.6901187300682068"
"262","0.689781665802002","0.6894568204879761","0.6901065111160278"
"263","0.6896023452281952","0.6895034909248352","0.6897011995315552"
"264","0.6896960139274597","0.6894259452819824","0.689966082572937"
"265","0.6890652477741241","0.688629686832428","0.6895008087158203"
"266","0.6892547011375427","0.6888841986656189","0.6896252036094666"
"267","0.6893111765384674","0.6887562274932861","0.6898661255836487"
"268","0.6889754831790924","0.6887375712394714","0.6892133951187134"
"269","0.6891065537929535","0.6882485151290894","0.6899645924568176"
"270","0.6881963908672333","0.6865348815917969","0.6898579001426697"
"271","0.6880991160869598","0.6857274174690247","0.690470814704895"
"272","0.6879747807979584","0.6850615739822388","0.690887987613678"
"273","0.6880258619785309","0.6852115988731384","0.6908401250839233"
"274","0.6882968544960022","0.6856802701950073","0.6909134387969971"
"275","0.6882215142250061","0.6850483417510986","0.6913946866989136"
"276","0.6884709000587463","0.6856059432029724","0.6913358569145203"
"277","0.6887438297271729","0.6860719919204712","0.6914156675338745"
"278","0.6890996396541595","0.6865454316139221","0.691653847694397"
"279","0.6892662942409515","0.6870511174201965","0.6914814710617065"
"280","0.689243733882904","0.6871479749679565","0.6913394927978516"
"281","0.6892513930797577","0.6870991587638855","0.6914036273956299"
"282","0.6893796920776367","0.6871824264526367","0.6915769577026367"
"283","0.6896660327911377","0.687799334526062","0.6915327310562134"
"284","0.690155565738678","0.6888189315795898","0.6914921998977661"
"285","0.6899655759334564","0.6889001727104187","0.6910309791564941"
"286","0.690219521522522","0.689068615436554","0.69137042760849"
"287","0.6900977790355682","0.689086377620697","0.6911091804504395"
"288","0.6903997361660004","0.6893007159233093","0.6914987564086914"
"289","0.6903487145900726","0.689434826374054","0.6912626028060913"
"290","0.6907693445682526","0.6904416680335999","0.6910970211029053"
"291","0.6909980475902557","0.6902785301208496","0.6917175650596619"
"292","0.6910420358181","0.690741777420044","0.691342294216156"
"293","0.6910071671009064","0.690825879573822","0.6911884546279907"
"294","0.6911216378211975","0.6911141872406006","0.6911290884017944"
"295","0.6911422610282898","0.6910245418548584","0.6912599802017212"
"296","0.6909685432910919","0.6909615993499756","0.6909754872322083"
"297","0.6909656822681427","0.6908414363861084","0.691089928150177"
"298","0.6909008622169495","0.6907635927200317","0.6910381317138672"
"299","0.6910856664180756","0.6910390257835388","0.6911323070526123"
"300","0.6910563707351685","0.6909719705581665","0.6911407709121704"
"301","0.6911754906177521","0.6910279393196106","0.6913230419158936"
"302","0.690989077091217","0.6908609867095947","0.6911171674728394"
"303","0.6912138760089874","0.6910367608070374","0.6913909912109375"
"304","0.6915108561515808","0.6914456486701965","0.6915760636329651"
"305","0.6910011470317841","0.6906880140304565","0.6913142800331116"
"307","0.6911150217056274","0.6908007860183716","0.6914292573928833"
"308","0.6910654902458191","0.6905912756919861","0.6915397047996521"
"309","0.6910629868507385","0.6905814409255981","0.6915445327758789"
"310","0.6909881234169006","0.6904304623603821","0.6915457844734192"
"311","0.6913134157657623","0.6907603740692139","0.6918664574623108"
"312","0.6910339295864105","0.6903250217437744","0.6917428374290466"
"313","0.6911945044994354","0.6906166076660156","0.6917724013328552"
"314","0.6913178563117981","0.6906486749649048","0.6919870376586914"
"315","0.691170334815979","0.6906060576438904","0.6917346119880676"
"316","0.6914137601852417","0.6910609602928162","0.6917665600776672"
"317","0.6912996768951416","0.6908425092697144","0.6917568445205688"
"318","0.6912958323955536","0.6909213066101074","0.6916703581809998"
"319","0.6912374198436737","0.691031813621521","0.6914430260658264"
"320","0.691304624080658","0.6910898089408875","0.6915194392204285"
"321","0.691076248884201","0.6907652616500854","0.6913872361183167"
"322","0.6913155317306519","0.6909482479095459","0.6916828155517578"
"323","0.6912383139133453","0.6910856366157532","0.6913909912109375"
"324","0.6911264359951019","0.6905109882354736","0.6917418837547302"
"325","0.691189706325531","0.6905227303504944","0.6918566823005676"
"326","0.6911145150661469","0.6904460787773132","0.6917829513549805"
"327","0.6908395886421204","0.6903316974639893","0.6913474798202515"
"328","0.6907909512519836","0.6901012659072876","0.6914806365966797"
"329","0.6905197203159332","0.6895988583564758","0.6914405822753906"
"330","0.6901286840438843","0.6887388229370117","0.6915185451507568"
"331","0.6897518336772919","0.6880546808242798","0.691448986530304"
"332","0.6900781095027924","0.6885296106338501","0.6916266083717346"
"333","0.68986776471138","0.6885031461715698","0.6912323832511902"
"334","0.6901164054870605","0.6889169216156006","0.6913158893585205"
"335","0.6899097561836243","0.6883439421653748","0.6914755702018738"
"336","0.6899592876434326","0.6885697841644287","0.6913487911224365"
"337","0.6899977028369904","0.6886584758758545","0.6913369297981262"
"338","0.6898902952671051","0.6883592009544373","0.691421389579773"
"339","0.6900715827941895","0.6886386871337891","0.6915044784545898"
"340","0.6893961429595947","0.6870681047439575","0.6917241811752319"
"341","0.6888242959976196","0.6860580444335938","0.6915905475616455"
"342","0.6892700493335724","0.687022864818573","0.6915172338485718"
"343","0.6891986727714539","0.6870474219322205","0.6913499236106873"
"344","0.6886434257030487","0.6859515905380249","0.6913352608680725"
"345","0.6885638236999512","0.6858154535293579","0.6913121938705444"
"346","0.6885867714881897","0.6859539747238159","0.6912195682525635"
"347","0.6883061826229095","0.685676634311676","0.6909357309341431"
"348","0.687498152256012","0.6838235259056091","0.6911727786064148"
"349","0.6880847811698914","0.6851513385772705","0.6910182237625122"
"350","0.6881154179573059","0.6850067377090454","0.6912240982055664"
"351","0.6886141002178192","0.6862703561782837","0.6909578442573547"
"352","0.6883705854415894","0.6856253743171692","0.6911157965660095"
"353","0.6890503168106079","0.6867433786392212","0.6913572549819946"
"354","0.6896245777606964","0.6882457137107849","0.6910034418106079"
"355","0.6894826591014862","0.6876895427703857","0.6912757754325867"
"356","0.6895827651023865","0.6879562139511108","0.6912093162536621"
"358","0.6901516914367676","0.6889109015464783","0.6913924813270569"
"359","0.6901921033859253","0.6893415451049805","0.6910426616668701"
"360","0.6907139718532562","0.6900490522384644","0.6913788914680481"
"361","0.6909812092781067","0.6904973983764648","0.6914650201797485"
"362","0.6910239160060883","0.6907249689102173","0.6913228631019592"
"363","0.6911856234073639","0.6911119222640991","0.6912593245506287"
"364","0.6912876069545746","0.6911568641662598","0.6914183497428894"
"365","0.6913023591041565","0.6912562251091003","0.6913484930992126"
"366","0.6915481090545654","0.6915236115455627","0.6915726065635681"
"367","0.6916192471981049","0.691589891910553","0.6916486024856567"
"368","0.691426545381546","0.6914141178131104","0.6914389729499817"
"369","0.6915726363658905","0.6914904713630676","0.6916548013687134"
"370","0.6913520991802216","0.6912736296653748","0.6914305686950684"
"371","0.6912900507450104","0.6912144422531128","0.691365659236908"
"372","0.6914542317390442","0.6913818120956421","0.6915266513824463"
"373","0.691069096326828","0.6910388469696045","0.6910993456840515"
"374","0.6912464797496796","0.6910718083381653","0.6914211511611938"
"375","0.6908771693706512","0.6904643774032593","0.6912899613380432"
"376","0.6910499632358551","0.6906240582466125","0.6914758682250977"
"377","0.691091388463974","0.6904752254486084","0.6917075514793396"
"378","0.6910167634487152","0.6903067231178284","0.691726803779602"
"379","0.6909554302692413","0.6901443004608154","0.6917665600776672"
"380","0.690669983625412","0.6896623373031616","0.6916776299476624"
"381","0.6909418404102325","0.6899636387825012","0.6919200420379639"
"382","0.6907587349414825","0.6894041895866394","0.6921132802963257"
"383","0.6903228759765625","0.6885755062103271","0.6920702457427979"
"384","0.6907863616943359","0.6895118951797485","0.6920608282089233"
"385","0.6904976069927216","0.688768208026886","0.6922270059585571"
"386","0.6905303001403809","0.6886981725692749","0.6923624277114868"
"387","0.6900493502616882","0.688055157661438","0.6920435428619385"
"388","0.6904431879520416","0.688681960105896","0.6922044157981873"
"389","0.6897519528865814","0.6873665452003479","0.6921373605728149"
"390","0.6898320615291595","0.6875206232070923","0.6921434998512268"
"391","0.6893318593502045","0.6870709657669067","0.6915927529335022"
"392","0.689316987991333","0.6871866583824158","0.6914473176002502"
"393","0.6892971694469452","0.6874592304229736","0.6911351084709167"
"394","0.6889173686504364","0.6866163611412048","0.691218376159668"
"395","0.6885836124420166","0.6860485672950745","0.6911186575889587"
"396","0.6881214082241058","0.6849969029426575","0.6912459135055542"
"397","0.687714695930481","0.684096097946167","0.6913332939147949"
"398","0.6880494654178619","0.6846375465393066","0.6914613842964172"
"399","0.6873879432678223","0.6837040185928345","0.6910718679428101"
"400","0.6884899735450745","0.6854853630065918","0.6914945840835571"
"401","0.6883814930915833","0.6853896379470825","0.691373348236084"
"402","0.6894425451755524","0.6871030330657959","0.6917820572853088"
"403","0.6889005601406097","0.6865580677986145","0.691243052482605"
"404","0.6888177990913391","0.686104416847229","0.6915311813354492"
"405","0.6891235113143921","0.6864887475967407","0.6917582750320435"
"406","0.6891870200634003","0.6867128014564514","0.6916612386703491"
"407","0.6897315084934235","0.6875420808792114","0.6919209361076355"
"409","0.6895480453968048","0.6873586177825928","0.6917374730110168"
"410","0.6900916397571564","0.6880438327789307","0.6921394467353821"
"411","0.6902316510677338","0.6885178685188293","0.6919454336166382"
"412","0.6903079450130463","0.6886406540870667","0.6919752359390259"
"413","0.6900324523448944","0.6881186962127686","0.6919462084770203"
"414","0.6899244785308838","0.6879401206970215","0.6919088363647461"
"415","0.6898418068885803","0.6879815459251404","0.6917020678520203"
"416","0.6902738511562347","0.688869297504425","0.6916784048080444"
"417","0.6901410818099976","0.6889010071754456","0.6913811564445496"
"418","0.6905821859836578","0.6892285346984863","0.6919358372688293"
"419","0.6906885802745819","0.6894993782043457","0.6918777823448181"
"420","0.6908198893070221","0.689909815788269","0.6917299628257751"
"421","0.690484881401062","0.6898949146270752","0.6910748481750488"
"422","0.6906414330005646","0.6901589035987854","0.6911239624023438"
"423","0.6905176043510437","0.6901597380638123","0.6908754706382751"
"424","0.6903111040592194","0.6900932788848877","0.690528929233551"
"425","0.6903665065765381","0.6901089549064636","0.6906240582466125"
"426","0.6903846263885498","0.6900641918182373","0.6907050609588623"
"427","0.6901242136955261","0.6898874044418335","0.6903610229492188"
"428","0.6898805201053619","0.6896823048591614","0.6900787353515625"
"429","0.6896252930164337","0.6894463300704956","0.6898042559623718"
"430","0.6896974146366119","0.6892924308776855","0.6901023983955383"
"431","0.689399391412735","0.689141035079956","0.6896577477455139"
"432","0.6895503103733063","0.6892619729042053","0.6898386478424072"
"433","0.6890207827091217","0.6888664960861206","0.6891750693321228"
"434","0.68929323554039","0.688958466053009","0.689628005027771"
"435","0.6896549165248871","0.6892130374908447","0.6900967955589294"
"436","0.6892172992229462","0.6890480518341064","0.6893865466117859"
"437","0.6897754669189453","0.6890417337417603","0.6905092000961304"
"438","0.6897338628768921","0.6887731552124023","0.6906945705413818"
"439","0.6898196339607239","0.6889907121658325","0.6906485557556152"
"440","0.6900233626365662","0.6894723176956177","0.6905744075775146"
"441","0.6903996169567108","0.6898695230484009","0.6909297108650208"
"442","0.6904101669788361","0.6896386742591858","0.6911816596984863"
"443","0.690731942653656","0.6901422739028931","0.691321611404419"
"444","0.6904559433460236","0.6896138787269592","0.6912980079650879"
"445","0.690419465303421","0.6894649863243103","0.6913739442825317"
"446","0.6904990375041962","0.6891845464706421","0.6918135285377502"
"447","0.6900775730609894","0.6886051297187805","0.6915500164031982"
"448","0.6903205513954163","0.6891260147094727","0.6915150880813599"
"449","0.690231442451477","0.6891162395477295","0.6913466453552246"
"450","0.6905713975429535","0.6893385648727417","0.6918042302131653"
"451","0.690208375453949","0.6888381242752075","0.6915786266326904"
"452","0.6903683841228485","0.689448893070221","0.6912878751754761"
"453","0.6903264224529266","0.688635528087616","0.6920173168182373"
"454","0.6900284290313721","0.6879643201828003","0.6920925378799438"
"455","0.6902421712875366","0.6882674694061279","0.6922168731689453"
"456","0.6901052892208099","0.6880270838737488","0.6921834945678711"
"457","0.6896443367004395","0.6874690055847168","0.6918196678161621"
"458","0.6899910569190979","0.6882338523864746","0.6917482614517212"
"460","0.6897044479846954","0.6876305937767029","0.691778302192688"
"461","0.6900043785572052","0.6881346106529236","0.6918741464614868"
