"Step","data_size: 100000 - entropy","data_size: 100000 - entropy__MIN","data_size: 100000 - entropy__MAX"
"0","0.6929060518741608","0.6928918361663818","0.6929202675819397"
"2","0.692360907793045","0.6916988492012024","0.6930229663848877"
"3","0.6910345554351807","0.689418375492096","0.6926507353782654"
"4","0.6886629462242126","0.6851428747177124","0.6921830177307129"
"5","0.6858884692192078","0.6805107593536377","0.6912661790847778"
"6","0.6838968694210052","0.6772815585136414","0.6905121803283691"
"7","0.6829107999801636","0.6769382357597351","0.688883364200592"
"8","0.6827206611633301","0.6780900955200195","0.6873512268066406"
"9","0.6828485131263733","0.6810823678970337","0.6846146583557129"
"10","0.6831812560558319","0.6825949549674988","0.683767557144165"
"11","0.6835485100746155","0.6811866164207458","0.6859104037284851"
"12","0.681632936000824","0.6760969758033752","0.6871688961982727"
"13","0.682628720998764","0.6772897243499756","0.6879677176475525"
"14","0.6809708476066589","0.6745566725730896","0.6873850226402283"
"15","0.6780939996242523","0.6682940125465393","0.6878939867019653"
"16","0.6761975884437561","0.664802074432373","0.6875931024551392"
"17","0.6725143194198608","0.6591370105743408","0.6858916282653809"
"18","0.6689046323299408","0.6529724597930908","0.6848368048667908"
"19","0.6695830225944519","0.6529137492179871","0.6862522959709167"
"20","0.6669694483280182","0.6489195227622986","0.6850193738937378"
"21","0.6711427867412567","0.6596546769142151","0.6826308965682983"
"22","0.6691634953022003","0.6563332676887512","0.6819937229156494"
"23","0.6705916225910187","0.6589643955230713","0.6822188496589661"
"24","0.6738886833190918","0.6669042706489563","0.6808730959892273"
"25","0.6754621863365173","0.6696460843086243","0.6812782883644104"
"26","0.6792507171630859","0.6745701432228088","0.683931291103363"
"27","0.6793552041053772","0.6760274171829224","0.682682991027832"
"28","0.6791142523288727","0.6760966777801514","0.682131826877594"
"29","0.6817612946033478","0.6799043416976929","0.6836182475090027"
"30","0.6822842359542847","0.6821364164352417","0.6824320554733276"
"31","0.6836337745189667","0.6830248832702637","0.6842426657676697"
"32","0.6838182508945465","0.6834902167320251","0.6841462850570679"
"33","0.6853610575199127","0.6852772831916809","0.6854448318481445"
"34","0.6854766607284546","0.6846686005592346","0.6862847208976746"
"35","0.6845208704471588","0.6832413673400879","0.6858003735542297"
"36","0.6853428184986115","0.684089720249176","0.6865959167480469"
"37","0.6863860189914703","0.6846407055854797","0.6881313323974609"
"38","0.6871233582496643","0.6858975887298584","0.6883491277694702"
"39","0.6870384216308594","0.6859424114227295","0.6881344318389893"
"40","0.6877017021179199","0.6874048113822937","0.6879985928535461"
"41","0.6883634924888611","0.6878642439842224","0.6888627409934998"
"42","0.688849687576294","0.6884998083114624","0.6891995668411255"
"43","0.68958580493927","0.689486026763916","0.689685583114624"
"44","0.6901151239871979","0.6899500489234924","0.6902801990509033"
"45","0.6900893449783325","0.6899605393409729","0.6902181506156921"
"46","0.6901318430900574","0.6899529695510864","0.6903107166290283"
"47","0.6899747848510742","0.68980872631073","0.6901408433914185"
"48","0.6900616884231567","0.6899750232696533","0.6901483535766602"
"49","0.6894870102405548","0.688913881778717","0.6900601387023926"
"50","0.6896524727344513","0.6889938712120056","0.690311074256897"
"52","0.6893404424190521","0.6882258653640747","0.6904550194740295"
"53","0.6892932057380676","0.6884310841560364","0.6901553273200989"
"54","0.6894102990627289","0.6884690523147583","0.6903515458106995"
"55","0.6891988515853882","0.6879130601882935","0.6904846429824829"
"56","0.6892668008804321","0.6885958909988403","0.6899377107620239"
"57","0.6897164583206177","0.6890707015991211","0.6903622150421143"
"58","0.6895381808280945","0.6893095970153809","0.6897667646408081"
"59","0.6898094117641449","0.6896271109580994","0.6899917125701904"
"60","0.6893327534198761","0.6893118023872375","0.6893537044525146"
"61","0.6896054744720459","0.6895847320556641","0.6896262168884277"
